gid,pid,detail,no_play,off,def,type,psr,trg,bc,qtr,los,dwn,ytg,yfog,zone,yds,succ,fd,sg,nh,comp,ints,back,hash,mot,box,pap,trick,qbp,qbhi,qbhu,qbru,sneak,scrm,htm,pru,blz,oop,oopd,cov_type,cnb,cball,qbta,high,crr,intw,drp,avsk,fread,scre,mbt,ttp,qbsk,ttpr,dot,yac,yaco,sep,qb_pos,inc_type,rte,read,concept,rmod,pres1_type,pres1_def,pres1_off,pres2_type,pres2_def,pres2_off,pres3_type,pres3_def,pres3_off,mt1_def,mt1_type,mt1_cause,mt2_def,mt2_type,mt2_cause,mt3_def,mt3_type,mt3_cause,pri_def,sec_def,shell,rpo,trg_sep,bb_off1,bb_def1,bb_off2,bb_def2,bb_off3,bb_def3,stunt,db_count,pru_show,blz1,blz2,blz3,blz4,pshell,bc_read
7045,1157856,"(1:46) (Shotgun) 10-J.Herbert pass incomplete deep left to 12-D.Davis. PENALTY on LAC-76-J.Alt, Offensive Holding, 6 yards, enforced in End Zone, SAFETY - No Play.",TRUE,LAC,LV,NOPL,00-0036355,,,4,LAC 6,2,10,6,1,0,0,0,1,0,0,0,1,R,0,4,0,0,1,0,1,0,0,0,0,4,0,0,,,0,0,0,0,0,0,0,0,1,0,0,3.5,0,2.2,0,NA,NA,OPN,S,PEN,7 - Post,1,,,P,00-0034973,00-0039897,,,,,,,,,,,,,,,,00-0036901,,3,0,4,,,,,,,1,5,4,,,,,Open,
7045,1157857,"16-J.Scott kicks onside 22 yards from LAC 20 to LAC 42, fair catch by 1-T.Tucker.",FALSE,LV,LAC,KOFF,,,,4,LAC 20,0,0,80,5,0,1,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,0,0,0,,,,,,
7045,1157858,(1:41) 8-K.Cousins kneels to LAC 43 for -1 yards.,FALSE,LV,LAC,RUSH,,,00-0029604,4,LAC 42,1,10,58,3,-1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,NA,NA,,,,,,Kneel,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,0,0,0,,,,,,
7045,1157859,(:59) 8-K.Cousins kneels to LAC 44 for -1 yards.,FALSE,LV,LAC,RUSH,,,00-0029604,4,LAC 43,2,11,57,3,-1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,NA,NA,,,,,,Kneel,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,0,0,0,,,,,,
7045,1157860,(:37) 8-K.Cousins kneels to LAC 45 for -1 yards.,FALSE,LV,LAC,RUSH,,,00-0029604,4,LAC 44,3,12,56,3,-1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,NA,NA,,,,,,Kneel,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,0,0,0,,,,,,
7046,1157861,5-J.Myers kicks 62 yards from SEA 35 to ARI 3. 81-D.Duvernay to ARI 43 for 40 yards (36-G.Holani).,FALSE,ARZ,SEA,KOFF,,,,1,SEA 35,0,0,65,4,0,1,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,0,0,0,,,,,,
7046,1157862,(14:53) (Shotgun) 7-J.Brissett pass short middle to 85-T.McBride to SEA 48 for 9 yards (32-D.Thomas; 13-E.Jones).,FALSE,ARZ,SEA,PASS,00-0033119,00-0037744,,1,ARZ 43,1,10,43,3,9,1,0,1,0,1,0,1,L,1,6,0,0,0,0,0,0,0,0,0,4,0,0,,,0,1,0,0,0,0,0,0,1,0,0,1.9,0,NA,4,5,2,OPN,S,,8 - Shallow Cross/Drag,1,,,,,,,,,,,,,,,,,,,,,00-0038922,,2,0,2,,,,,,,0,5,4,,,,,Open,
7046,1157863,(14:15) (Shotgun) 7-J.Brissett pass incomplete short right to 14-Mi.Wilson [58-D.Hall].,FALSE,ARZ,SEA,PASS,00-0033119,00-0038559,,1,SEA 48,2,1,52,3,0,0,0,1,0,0,0,2,L,1,6,1,0,1,1,0,0,0,0,1,4,0,1,P,,0,0,0,0,0,0,0,1,0,0,0,2.7,0,2.1,-4,NA,NA,OPN,S,HAT,10 - Swing,SD,,,P,00-0039047,00-0033676,,,,,,,,,,,,,,,,00-0036994,,3,0,0,,,,,,,0,5,5,,,,,Open,
7046,1157864,"(14:10) 22-T.Allgeier left tackle to SEA 49 for -1 yards (99-L.Williams, 91-B.Murphy).",FALSE,ARZ,SEA,RUSH,,,00-0037263,1,SEA 48,3,1,52,3,-1,0,0,0,0,0,0,1,L,1,7,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,NA,0,,U,,,,Power,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,0,4,0,,,,,,Tar Ang/Gap
7046,1157865,"(13:30) 12-B.Gillikin punts 35 yards to SEA 14, Center-59-C.Kreiter, downed by ARI-84-E.Higgins.",FALSE,ARZ,SEA,PUNT,,,,1,SEA 49,4,2,51,3,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,0,0,0,,,,,,
7046,1157866,(13:19) 8-J.Price up the middle to SEA 18 for 4 yards (10-J.Sweat).,FALSE,SEA,ARZ,RUSH,,,00-0041512,1,SEA 14,1,10,14,1,4,0,0,0,0,0,0,1,R,1,7,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,NA,0,,U,,,,Outside Zone,Pull Lead,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,0,4,0,,,,,,Tar Ang/Gap
7046,1157867,"(12:38) (Shotgun) 2-D.Lock pass deep right to 11-J.Smith-Njigba for 82 yards, TOUCHDOWN.",FALSE,SEA,ARZ,PASS,00-0035704,00-0038543,,1,SEA 18,2,6,18,1,82,1,1,1,0,1,0,1,L,0,7,0,0,0,0,0,0,0,0,0,4,0,0,,,0,1,0,0,0,0,0,0,1,0,0,3.1,0,NA,36,46,NA,WO,S,,9 - Go,1,,,,,,,,,,,,,,,,,,,,,00-0033890,,2,0,5+,,,,,,,0,4,5,,,,,Open,
7046,1157868,"5-J.Myers extra point is GOOD, Center-41-C.Stoll, Holder-4-M.Dickson.",FALSE,SEA,ARZ,FGXP,,,,1,ARZ 15,0,0,85,5,0,1,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,0,0,0,,,,,,
7046,1157869,5-J.Myers kicks 64 yards from SEA 35 to ARI 1. 86-J.Brooks to ARI 32 for 31 yards (27-A.Smith).,FALSE,ARZ,SEA,KOFF,,,,1,SEA 35,0,0,65,4,0,1,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,0,0,0,,,,,,
7046,1157870,(12:18) (Shotgun) 4-J.Love up the middle to ARI 35 for 3 yards (99-L.Williams).,FALSE,ARZ,SEA,RUSH,,,00-0041027,1,ARZ 32,1,10,32,2,3,0,0,1,0,0,0,1,L,1,6,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,NA,1,,S,,,,Draw,Read Option,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,0,5,0,,,,,,Tar Ang/Gap
7046,1157871,"(11:43) 7-J.Brissett pass short right to 85-T.McBride to ARI 41 for 6 yards (13-E.Jones; 99-L.Williams). PENALTY on ARI, Illegal Shift, 5 yards, enforced at ARI 35 - No Play.",TRUE,ARZ,SEA,NOPL,00-0033119,,,1,ARZ 35,2,7,35,2,0,0,0,0,0,0,0,1,M,1,6,1,0,0,0,0,0,0,0,0,4,0,0,,,0,1,0,0,0,0,0,0,0,0,0,2.9,0,NA,0,NA,1,OPN,U,,2 - Quick Out,CHK,,,,,,,,,,,,,,,,,,,,,00-0036994,,3,0,3,,,,,,,0,5,4,,,,,Open,
7046,1157872,(11:17) (Shotgun) 7-J.Brissett pass short left to 85-T.McBride to ARI 39 for 9 yards (21-D.Witherspoon; 13-E.Jones).,FALSE,ARZ,SEA,PASS,00-0033119,00-0037744,,1,ARZ 30,2,12,30,2,9,1,0,1,0,1,0,1,M,0,6,0,0,0,0,0,0,0,0,0,4,0,0,,,0,1,0,0,0,0,0,0,1,0,0,2.1,0,NA,5,4,2,STP,S,,3 - Hitch/Curl,1,,,,,,,,,,,,,,,,,,,,,00-0039169,,3,0,1,,,,,,,1,5,4,,,,,Open,
7046,1157873,(10:35) (Shotgun) 7-J.Brissett pass short left to 85-T.McBride to ARI 42 for 3 yards (20-J.Love).,FALSE,ARZ,SEA,PASS,00-0033119,00-0037744,,1,ARZ 39,3,3,39,2,3,1,1,1,0,1,0,1,L,1,6,0,0,0,0,0,0,0,0,0,4,0,0,,,0,1,0,0,0,0,0,0,1,0,0,1.7,0,NA,3,0,2,STP,S,,2 - Quick Out,1,,,,,,,,,,,,,,,,,,,,,00-0034974,,3,0,1,,,,,,,0,5,5,,,,,Open,
7046,1157874,(9:54) 4-J.Love up the middle to ARI 49 for 7 yards (98-R.Mills; 91-B.Murphy).,FALSE,ARZ,SEA,RUSH,,,00-0041027,1,ARZ 42,1,10,42,3,7,1,0,0,0,0,0,1,L,1,6,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,NA,2,,U,,,,Man/Duo,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,0,5,0,,,,,,Tar Ang/Gap
7046,1157875,(9:15) 4-J.Love up the middle to ARI 47 for -2 yards (21-D.Witherspoon).,FALSE,ARZ,SEA,RUSH,,,00-0041027,1,ARZ 49,2,3,49,3,-2,0,0,0,0,0,0,2,L,1,6,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,NA,0,,U,,,,Man/Duo,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,0,5,0,,,,,,Tar Ang/Gap
7046,1157876,(8:34) (Shotgun) 7-J.Brissett sacked at ARI 40 for -7 yards (99-L.Williams).,FALSE,ARZ,SEA,PASS,00-0033119,,,1,ARZ 47,3,5,47,3,-7,0,0,1,0,0,0,1,M,0,4,0,0,1,1,0,0,0,0,0,4,0,0,,,0,0,0,0,0,0,0,0,0,0,0,NA,0,2.3,NA,NA,NA,,S,,,,,,U,00-0032052,,P,00-0031933,00-0032954,,,,,,,,,,,,,,,2,0,,,,,,,,1,5,4,,,,,Open,
7046,1157877,"(7:52) 12-B.Gillikin punts 48 yards to SEA 12, Center-59-C.Kreiter, fair catch by 22-R.Shaheed.",FALSE,ARZ,SEA,PUNT,,,,1,ARZ 40,4,12,40,3,0,1,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,0,0,0,,,,,,
7046,1157878,(7:43) (Shotgun) 8-J.Price up the middle to SEA 13 for 1 yard (55-D.Stills; 2-W.Johnson).,FALSE,SEA,ARZ,RUSH,,,00-0041512,1,SEA 12,1,10,12,1,1,0,0,1,0,0,0,1,L,1,7,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,NA,0,,S,,,,Power,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,0,4,0,,,,,,Cutback
7046,1157879,(7:08) 8-J.Price up the middle to SEA 10 for -3 yards (52-J.Burch).,FALSE,SEA,ARZ,RUSH,,,00-0041512,1,SEA 13,2,9,13,1,-3,0,0,0,0,0,0,1,M,1,6,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,NA,0,,U,,,,Outside Zone,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,0,5,0,,,,,,Broken Play
7046,1157880,(6:27) (Shotgun) 2-D.Lock pass incomplete short left to 22-R.Shaheed.,FALSE,SEA,ARZ,PASS,00-0035704,00-0037545,,1,SEA 10,3,12,10,1,0,0,0,1,0,0,0,1,M,1,6,0,0,0,0,0,0,0,0,0,5,1,0,,,0,0,0,0,0,0,0,0,1,0,0,1.8,0,NA,9,NA,NA,OPN,S,IAT,1 - Slant,1,,,,,,,,,,,,,,,,,,,,,00-0033890,,3,0,1,,,,,,,0,5,5,00-0035144,,,,Open,
7046,1157881,"(6:24) 4-M.Dickson punts 51 yards to ARI 39, Center-41-C.Stoll, fair catch by 81-D.Duvernay.",FALSE,SEA,ARZ,PUNT,,,,1,SEA 10,4,12,10,1,0,1,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,0,0,0,,,,,,
7046,1157882,(6:16) 7-J.Brissett pass short left to 14-Mi.Wilson to ARI 48 for 9 yards (20-J.Love).,FALSE,ARZ,SEA,PASS,00-0033119,00-0038559,,1,ARZ 39,1,10,39,2,9,1,0,0,0,1,0,2,L,1,6,0,0,0,0,0,0,0,0,0,6,2,0,,,0,1,0,0,0,0,0,0,1,1,0,1.1,0,NA,-1,10,1,WO,U,,0 - Screen,1,,,,,,,,,,,,,,,,,,,,,00-0034974,,2M,0,5+,,,,,,,0,5,4,00-0039795,00-0037137,,,Open,
7046,1157883,(5:49) 22-T.Allgeier up the middle to 50 for 2 yards (98-R.Mills).,FALSE,ARZ,SEA,RUSH,,,00-0037263,1,ARZ 48,2,1,48,3,2,0,1,0,0,0,0,1,L,1,6,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,NA,0,,U,,,,Man/Duo,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,0,5,0,,,,,,Tar Ang/Gap
7046,1157884,(5:09) (Shotgun) 7-J.Brissett pass short right to 4-J.Love to SEA 43 for 7 yards (13-E.Jones).,FALSE,ARZ,SEA,PASS,00-0033119,00-0041027,,1,MID 50,1,10,50,3,7,1,0,1,0,1,0,1,L,1,6,0,0,0,0,0,0,0,0,0,4,0,0,,,0,1,0,0,0,0,0,0,0,0,0,2.6,0,NA,3,4,2,OPN,S,,3 - Hitch/Curl,CHK,,,,,,,,,,,,,,,,,,,,,00-0036994,,2,0,2,,,,,,,0,5,4,,,,,Open,
7046,1157885,(4:27) 22-T.Allgeier left tackle to SEA 40 for 3 yards (98-R.Mills; 7-U.Nwosu).,FALSE,ARZ,SEA,RUSH,,,00-0037263,1,SEA 43,2,3,57,3,3,1,1,0,0,0,0,1,R,1,7,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,NA,1,,U,,,,Man/Duo,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,0,4,0,,,,,,Tar Ang/Gap
7046,1157886,(3:48) 7-J.Brissett pass incomplete short left.,FALSE,ARZ,SEA,PASS,00-0033119,,,1,SEA 40,1,10,60,4,0,0,0,0,0,0,0,1,L,1,6,0,0,1,0,1,0,0,0,1,4,0,1,DR,,0,0,0,0,0,0,0,0,0,0,0,6.9,0,3.3,15,NA,NA,TCV,U,HAT,4 - Deep Out,SD,,,P,00-0034350,00-0038540,P,00-0032387,00-0035258,,,,,,,,,,,,,00-0037137,,2,0,0,,,,,,,0,5,4,,,,,Open,
7046,1157887,(3:39) (Shotgun) 7-J.Brissett pass short right to 85-T.McBride to SEA 35 for 5 yards (13-E.Jones).,FALSE,ARZ,SEA,PASS,00-0033119,00-0037744,,1,SEA 40,2,10,60,4,5,0,0,1,0,1,0,0,L,1,5,0,0,0,0,0,0,0,0,0,4,0,0,,,0,1,0,0,0,0,0,0,1,0,0,2.1,0,NA,3,2,2,OPN,S,,3 - Hitch/Curl,1,,,,,,,,,,,,,,,,,,,,,00-0040733,,2,0,1,,,,,,,0,5,4,,,,,Open,
7046,1157888,"(2:56) (Shotgun) 7-J.Brissett pass incomplete short middle to 14-Mi.Wilson (24-R.Thomas). PENALTY on SEA-24-R.Thomas, Defensive Pass Interference, 8 yards, enforced at SEA 35 - No Play.",TRUE,ARZ,SEA,NOPL,00-0033119,,,1,SEA 35,3,5,65,4,0,1,1,1,0,0,0,1,R,1,7,0,0,0,0,0,0,0,0,0,5,1,0,,,1,0,0,0,0,0,0,0,1,0,0,2.2,0,NA,0,NA,NA,TCV,S,,5 - In/Dig,1,,,,,,,,,,,,,,,,,,,,,00-0037323,,1,0,0,,,,,,,0,5,7,,,,,Closed,
7046,1157889,Timeout #1 by ARI at 02:53.,TRUE,NA,NA,NOPL,,,,1,SEA 27,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,0,0,0,,,,,,
7046,1157890,(2:53) 4-J.Love right end to SEA 19 for 8 yards (13-E.Jones; 99-L.Williams).,FALSE,ARZ,SEA,RUSH,,,00-0041027,1,SEA 27,1,10,73,4,8,1,0,0,0,0,0,1,R,1,7,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,NA,0,,U,,,,Outside Zone,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,0,4,0,,,,,,Tar Ang/Gap
7046,1157891,(2:14) 4-J.Love right tackle to SEA 10 for 9 yards (13-E.Jones).,FALSE,ARZ,SEA,RUSH,,,00-0041027,1,SEA 19,2,2,81,5,9,1,1,0,0,0,0,1,R,0,7,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,NA,1,,U,,,,Outside Zone,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,0,4,0,,,,,,Tar Ang/Gap
7046,1157892,(1:31) 4-J.Love up the middle to SEA 9 for 1 yard (21-D.Witherspoon; 99-L.Williams).,FALSE,ARZ,SEA,RUSH,,,00-0041027,1,SEA 10,1,10,90,5,1,0,0,0,0,0,0,2,R,1,6,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,NA,0,,U,,,,Man/Duo,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,0,5,0,,,,,,Tar Ang/Gap
7046,1157893,(:47) 7-J.Brissett pass incomplete short middle to 85-T.McBride (24-R.Thomas).,FALSE,ARZ,SEA,PASS,00-0033119,00-0037744,,1,SEA 9,2,9,91,5,0,0,0,0,0,0,0,1,M,0,7,1,0,0,0,0,0,0,0,0,4,0,0,,,1,0,0,0,0,0,0,0,1,0,0,2.5,0,NA,9,NA,NA,TCV,U,CC,7 - Post,1,,,,,,,,,,,,,,,,,,,,,00-0037323,,2,0,0,,,,,,,0,5,5,,,,,Open,
7046,1157894,(:43) (Shotgun) 7-J.Brissett scrambles left end to SEA 2 for 7 yards (32-D.Thomas).,FALSE,ARZ,SEA,RUSH,,,00-0033119,1,SEA 9,3,9,91,5,7,0,0,1,0,0,0,1,M,1,6,0,0,0,0,0,0,0,1,0,4,0,1,BL,,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,NA,NA,,S,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,,,,,,,,0,6,5,,,,,Open,
7046,1157895,"(15:00) (Shotgun) 7-J.Brissett pass short left to 85-T.McBride for 2 yards, TOUCHDOWN.",FALSE,ARZ,SEA,PASS,00-0033119,00-0037744,,2,SEA 2,4,2,98,5,2,1,1,1,0,1,0,1,L,1,6,0,0,0,0,0,0,0,0,0,4,0,0,,,0,1,0,0,0,0,0,0,1,0,0,1.5,0,NA,2,0,NA,OPN,S,,2 - Quick Out,1,,,,,,,,,,,,,,,,,,,,,00-0037137,,4,0,1,,,,,,,1,5,4,,,,,Open,
7046,1157896,"38-C.Ryland extra point is GOOD, Center-59-C.Kreiter, Holder-12-B.Gillikin.",FALSE,ARZ,SEA,FGXP,,,,2,SEA 15,0,0,85,5,0,1,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,0,0,0,,,,,,
7046,1157897,38-C.Ryland kicks 59 yards from ARI 35 to SEA 6. 22-R.Shaheed to SEA 26 for 20 yards (52-J.Burch).,FALSE,SEA,ARZ,KOFF,,,,2,ARZ 35,0,0,65,4,0,1,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,0,0,0,,,,,,
7046,1157898,(14:52) 2-D.Lock pass short middle to 22-R.Shaheed to SEA 49 for 23 yards (50-J.Gibbens; 2-W.Johnson).,FALSE,SEA,ARZ,PASS,00-0035704,00-0037545,,2,SEA 26,1,10,26,2,23,1,1,0,0,1,0,2,L,1,7,1,0,0,0,0,0,0,0,0,6,2,0,,,0,1,0,0,0,0,0,0,1,0,0,2.2,0,NA,14,9,0,OPN,U,,7 - Post,1,,,,,,,,,,,,,,,,,,,,,00-0035144,,2,0,3,,,,,,,0,4,5,00-0033890,,,,Closed,
7046,1157899,(14:15) (Shotgun) 2-D.Lock pass short right to 22-R.Shaheed to ARI 47 for 4 yards (3-B.Baker).,FALSE,SEA,ARZ,PASS,00-0035704,00-0037545,,2,SEA 49,1,10,49,3,4,0,0,1,0,1,0,1,L,0,6,0,0,0,0,0,0,0,0,0,4,0,0,,,0,1,0,0,0,0,0,0,1,0,0,1.4,0,NA,-1,5,3,OPN,S,,2 - Quick Out,1,,,,,,,,,,,,,,,,,,,,,00-0033890,,1,0,3,,,,,,,0,5,4,,,,,Open,
7046,1157900,"(13:36) (Shotgun) 8-J.Price up the middle to ARI 45 for 2 yards (25-Z.Collins; 1-Ma.Wilson). FUMBLES (25-Z.Collins), RECOVERED by ARI-25-Z.Collins at ARI 47.",FALSE,SEA,ARZ,RUSH,,,00-0041512,2,ARZ 47,2,6,53,3,0,0,0,1,0,0,0,2,R,1,7,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,NA,0,,P,,,,Man/Duo,Pull Lead,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,0,4,0,,,,,,Tar Ang/Gap
7046,1157901,(13:30) 7-J.Brissett pass short right to 4-J.Love pushed ob at SEA 44 for 9 yards (32-D.Thomas).,FALSE,ARZ,SEA,PASS,00-0033119,00-0041027,,2,ARZ 47,1,10,47,3,9,1,0,0,0,1,0,1,R,1,7,1,0,0,0,0,0,0,0,0,4,0,0,,,0,1,0,0,0,0,0,0,0,0,0,3.2,0,NA,2,7,0,OPN,U,,10 - Swing,CHK,,,,,,,,,,,,,,,,,,,,,00-0038922,,2,0,3,,,,,,,0,4,5,,,,,Open,
7046,1157902,(13:00) 4-J.Love up the middle to SEA 47 for -3 yards (32-D.Thomas).,FALSE,ARZ,SEA,RUSH,,,00-0041027,2,SEA 44,2,1,56,3,-3,0,0,0,0,0,0,1,R,1,7,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,NA,0,,U,,,,Inside Zone,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,0,4,0,,,,,,Broken Play
7046,1157903,(12:21) (Shotgun) 7-J.Brissett pass incomplete short left to 17-K.Bourne.,FALSE,ARZ,SEA,PASS,00-0033119,00-0033307,,2,SEA 47,3,4,53,3,0,0,0,1,0,0,0,1,R,1,6,0,0,0,0,0,0,0,0,0,4,0,0,,,0,0,0,0,0,0,0,0,0,0,0,2.4,0,NA,3,NA,NA,,S,,3 - Hitch/Curl,,,,,,,,,,,,,,,,,,,,,,00-0039169,,2,0,,,,,,,,1,5,4,,,,,Open,
7046,1157904,"(12:17) 12-B.Gillikin punts 31 yards to SEA 16, Center-59-C.Kreiter, fair catch by 22-R.Shaheed.",FALSE,ARZ,SEA,PUNT,,,,2,SEA 47,4,4,53,3,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,0,0,0,,,,,,
7046,1157905,(12:10) 8-J.Price left end to SEA 27 for 11 yards (1-Ma.Wilson).,FALSE,SEA,ARZ,RUSH,,,00-0041512,2,SEA 16,1,10,16,1,11,1,1,0,0,0,0,1,M,1,7,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,NA,7,,U,,,,Man/Duo,Pitch,,,,,,,,,,00-0039807,FLT,PW,00-0035378,FLT,PW,,,,,,,0,,,,,,,,0,4,0,,,,,,Tar Ang/Gap
7046,1157906,(11:27) (Shotgun) 2-D.Lock pass short right to 88-A.Barner to SEA 35 for 8 yards (1-Ma.Wilson).,FALSE,SEA,ARZ,PASS,00-0035704,00-0039793,,2,SEA 27,1,10,27,2,8,1,0,1,0,1,0,1,L,1,7,0,0,0,0,0,0,0,0,0,4,0,0,,,0,1,0,0,0,0,0,0,1,0,0,2.2,0,NA,8,0,1,OPN,S,,4 - Deep Out,1,,,,,,,,,,,,,,,,,,,,,00-0035144,,2,0,1,,,,,,,0,4,5,,,,,Open,
7046,1157907,(10:51) 23-E.Wilson right end to SEA 39 for 4 yards (16-M.Melton; 50-J.Gibbens).,FALSE,SEA,ARZ,RUSH,,,00-0038797,2,SEA 35,2,2,35,2,4,1,1,0,0,0,0,2,R,1,7,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,NA,0,,U,,,,Outside Zone,Pitch,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,0,4,0,,,,,,Tar Ang/Gap
7046,1157908,(10:13) 23-E.Wilson left guard to SEA 44 for 5 yards (1-Ma.Wilson).,FALSE,SEA,ARZ,RUSH,,,00-0038797,2,SEA 39,1,10,39,2,5,1,0,0,0,0,0,3,R,1,7,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,NA,1,,U,,,,Inside Zone,Pull Lead,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,0,4,0,,,,,,Tar Ang/Gap
