gid,pid,detail,no_play,off,def,type,psr,trg,bc,qtr,los,dwn,ytg,yfog,zone,yds,succ,fd,sg,nh,comp,ints,back,hash,mot,box,pap,trick,qbp,qbhi,qbhu,qbru,sneak,scrm,htm,pru,blz,oop,oopd,cov_type,cnb,cball,qbta,high,crr,intw,drp,avsk,fread,scre,mbt,ttp,qbsk,ttpr,dot,yac,yaco,sep,qb_pos,inc_type,rte,read,concept,rmod,pres1_type,pres1_def,pres1_off,pres2_type,pres2_def,pres2_off,pres3_type,pres3_def,pres3_off,mt1_def,mt1_type,mt1_cause,mt2_def,mt2_type,mt2_cause,mt3_def,mt3_type,mt3_cause,pri_def,sec_def,shell,rpo,trg_sep,bb_off1,bb_def1,bb_off2,bb_def2,bb_off3,bb_def3
6449,1058048,(7:15) (Shotgun) 15-P.Mahomes pass short right to 1-X.Worthy to BLT 18 for 12 yards (21-B.Stephens).,FALSE,KC,BLT,PASS,00-0033873,00-0039894,,2,BAL 30,1,10,70,4,12,1,1,1,0,1,0,1,R,0,5,0,0,0,0,0,0,0,0,0,5,1,0,,M-SNH,0,1,0,0,0,0,0,0,1,0,0,2.4,0,NA,3,9,1,OPN,S,,8 - Shallow Cross/Drag,1,,,,,,,,,,,,,,,,,,,,,00-0036987,,1,0,2,,,,,,
6449,1058049,(6:35) (Shotgun) 10-I.Pacheco left guard to BLT 13 for 5 yards (0-R.Smith).,FALSE,KC,BLT,RUSH,,,00-0037197,2,BAL 18,1,10,82,5,5,1,0,1,0,0,0,1,R,1,6,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,NA,5,,S,,,,Power,Lead,,,,,,,,,,00-0031360,LOS,GB,,,,,,,,,,0,,,,,,,
6449,1058050,(5:56) (Shotgun) 15-P.Mahomes pass incomplete short middle to 87-T.Kelce.,FALSE,KC,BLT,PASS,00-0033873,00-0030506,,2,BAL 13,2,5,87,5,0,0,0,1,0,0,0,1,M,1,6,0,0,0,0,0,0,0,0,0,4,0,0,,Z-HIZ,0,1,0,0,0,0,1,0,1,0,0,2.3,0,NA,3,NA,NA,OPN,S,DP,8 - Shallow Cross/Drag,1,,,,,,,,,,,,,,,,,,,,,00-0033281,,2,0,1,,,,,,
6449,1058051,(5:53) (Shotgun) 15-P.Mahomes pass incomplete short right to 1-X.Worthy (29-A.Washington) [92-N.Madubuike].,FALSE,KC,BLT,PASS,00-0033873,00-0039894,,2,BAL 13,3,5,87,5,0,0,0,1,0,0,0,1,M,1,5,0,0,1,1,0,0,0,0,0,4,0,0,,M-SNH,0,1,0,0,0,1,0,0,1,0,0,2.6,0,1.9,13,NA,NA,TCV,S,CC,6 - Corner,1,,,P,00-0036130,00-0036660,P,00-0031360,00-0035237,,,,,,,,,,,,,00-0036587,,1,0,0,,,,,,
6449,1058052,"(5:47) 7-H.Butker 31 yard field goal is GOOD, Center-41-J.Winchester, Holder-14-M.Araiza.",FALSE,KC,BLT,FGXP,,,,2,BAL 13,4,5,87,5,0,1,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,
6449,1058053,"7-H.Butker kicks 65 yards from KC 35 to end zone, Touchback to the BLT 30.",FALSE,BLT,KC,KOFF,,,,2,KC 35,0,0,65,4,0,1,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,
6449,1058054,"(5:44) (Shotgun) 8-L.Jackson pass incomplete short middle to 4-Z.Flowers.PENALTY on KC-23-D.Tranquill, Defensive Pass Interference, 5 yards, enforced at BLT 30 - No Play.",TRUE,BLT,KC,NOPL,00-0034796,,,2,BAL 30,1,10,30,2,0,1,1,1,0,0,0,0,L,0,4,0,0,1,0,1,0,0,0,0,4,0,0,,M-SNH,0,0,0,0,0,0,0,0,1,0,0,2.3,0,2.1,0,NA,NA,TCV,S,PEN,1 - Slant,1,,,P,00-0037192,00-0035112,,,,,,,,,,,,,,,,00-0035262,,2M,0,0,,,,,,
6449,1058055,(5:40) 4-Z.Flowers right end to BLT 41 for 6 yards (56-G.Karlaftis).,FALSE,BLT,KC,RUSH,,,00-0039064,2,BAL 35,1,10,35,2,6,1,0,0,0,0,0,1,L,1,6,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,NA,1,,U,,,,Trick/WR Run,Misdirection,,,,,,,,,,00-0038982,LOS,JK,,,,,,,,,,0,,,,,,,
6449,1058056,"(5:03) 22-D.Henry right guard to 50 for 9 yards (20-J.Reid).Penalty on KC-95-C.Jones, Defensive Offside, declined.",FALSE,BLT,KC,RUSH,,,00-0032764,2,BAL 41,2,4,41,3,9,1,1,0,0,0,0,1,R,0,7,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,NA,8,,U,,,,Inside Zone,,,,,,,,,,,00-0035262,LOS,PW,,,,,,,,,,0,,,,,,,
6449,1058057,(4:36) (Shotgun) 8-L.Jackson scrambles up the middle to KC 37 for 13 yards (35-Ja.Watson).,FALSE,BLT,KC,RUSH,,,00-0034796,2,MID 50,1,10,50,3,13,1,1,1,0,0,0,1,R,1,7,1,0,0,0,0,0,0,1,0,5,1,0,,,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,NA,NA,,P,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,,,,,,,
6449,1058058,"(3:46) (Shotgun) PENALTY on BLT, Delay of Game, 5 yards, enforced at KC 37 - No Play.",TRUE,BLT,KC,NOPL,,,,2,KC 37,1,10,63,4,0,0,0,1,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,
6449,1058059,(3:26) (Shotgun) 8-L.Jackson right end to KC 39 for 3 yards (54-L.Chenal).,FALSE,BLT,KC,RUSH,,,00-0034796,2,KC 42,1,15,58,3,3,0,0,1,0,0,0,1,M,0,6,0,0,0,0,0,1,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,NA,3,,S,,,,Power,Pull Lead,,,,,,,,,,00-0036621,LOS,DC,,,,,,,,,,0,,,,,,,
6449,1058060,"(2:41) (Shotgun) 8-L.Jackson pass short right to 89-M.Andrews to KC 30 for 9 yards (23-D.Tranquill; 22-T.McDuffie).PENALTY on BLT-79-R.Stanley, Illegal Formation, 5 yards, enforced at KC 39 - No Play.",TRUE,BLT,KC,NOPL,00-0034796,,,2,KC 39,2,12,61,4,0,0,0,1,0,0,0,1,R,1,4,0,0,1,0,1,0,0,0,0,4,0,0,,Z-UND,0,1,0,0,0,0,0,0,0,0,0,2.9,0,2.7,0,NA,2,OPN,S,,3 - Hitch/Curl,2,,,P,00-0037819,00-0035112,,,,,,,,,,,,,,,,00-0037191,00-0035262,2,0,1,,,,,,
6449,1058061,(2:21) (Shotgun) 8-L.Jackson pass short left to 4-Z.Flowers to KC 35 for 9 yards (32-N.Bolton).,FALSE,BLT,KC,PASS,00-0034796,00-0039064,,2,KC 44,2,17,56,3,9,1,0,1,0,1,0,1,R,1,5,1,0,0,0,0,0,0,0,0,4,0,0,,M-SNH,0,1,0,0,0,0,0,0,0,1,0,1.1,0,NA,-2,11,1,OPN,S,,0 - Screen,DES,,,,,,,,,,,,,,,,,,,,,00-0038982,,2M,0,3,,,,,,
6449,1058062,(2:00) (Shotgun) 8-L.Jackson pass incomplete short right to 7-R.Bateman [56-G.Karlaftis].,FALSE,BLT,KC,PASS,00-0034796,00-0036550,,2,KC 35,3,8,65,4,0,0,0,1,0,0,0,1,L,0,6,0,0,1,1,0,0,0,0,1,4,0,1,P,M-SNH,0,0,0,0,0,0,0,0,0,0,0,3.9,0,2.6,1,NA,NA,STP,S,HAT,3 - Hitch/Curl,2,,,P,00-0035890,00-0038383,P,00-0037192,00-0035112,,,,,,,,,,,,,00-0037191,,2,0,1,,,,,,
6449,1058063,"(1:55) 9-J.Tucker 53 yard field goal is No Good, Wide Left, Center-46-N.Moore, Holder-11-J.Stout.",FALSE,BLT,KC,FGXP,,,,2,KC 35,4,8,65,4,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,
6449,1058064,(1:50) (Shotgun) 15-P.Mahomes pass short middle intended for 4-R.Rice INTERCEPTED by 0-R.Smith at BLT 49. 0-R.Smith to BLT 49 for no gain (4-R.Rice).,FALSE,KC,BLT,PASS,00-0033873,00-0039067,,2,KC 43,1,10,43,3,0,0,0,1,0,0,0,1,R,1,6,0,0,1,0,1,0,0,0,0,4,0,0,,Z-UND,0,0,0,0,0,1,0,0,0,0,0,3,0,2.8,8,NA,NA,OPN,S,IAT,5 - In/Dig,2,,,P,00-0037756,00-0036623,,,,,,,,,,,,,,,,00-0034874,,2,0,1,,,,,,
6449,1058065,(1:44) (Shotgun) 8-L.Jackson pass short left to 43-J.Hill pushed ob at KC 44 for 7 yards (6-B.Cook).,FALSE,BLT,KC,PASS,00-0034796,00-0034975,,2,BAL 49,1,10,49,3,7,1,0,1,0,1,0,1,R,0,5,0,0,0,0,0,0,0,0,0,4,0,0,,Z-UND,0,1,0,0,0,0,0,0,0,0,0,2.4,0,NA,-6,13,10,OPN,S,,10 - Swing,DES,,,,,,,,,,,,00-0038982,FLT,JK,,,,,,,00-0038982,,2M,0,3,,,,,,
6449,1058066,(1:36) (Shotgun) 8-L.Jackson scrambles left guard to KC 34 for 10 yards (27-C.Conner).,FALSE,BLT,KC,RUSH,,,00-0034796,2,KC 44,2,3,56,3,10,1,1,1,0,0,0,1,L,0,6,0,0,0,0,0,0,0,1,0,4,0,1,BL,,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,NA,NA,,S,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,,,,,,,
6449,1058067,(1:03) (Shotgun) 8-L.Jackson scrambles left end to KC 28 for 6 yards (51-M.Danna).,FALSE,BLT,KC,RUSH,,,00-0034796,2,KC 34,1,10,66,4,6,1,0,1,0,0,0,1,L,0,6,0,0,0,0,0,0,0,1,0,4,1,1,BL,,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,NA,NA,,S,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,,,,,,,
6449,1058068,"(:32) (No Huddle, Shotgun) 8-L.Jackson pass short right to 80-I.Likely ran ob at KC 19 for 9 yards (22-T.McDuffie; 56-G.Karlaftis).",FALSE,BLT,KC,PASS,00-0034796,00-0037838,,2,KC 28,2,4,72,4,9,1,1,1,1,1,0,1,L,0,6,0,0,0,0,0,0,0,0,0,4,1,0,,Z-UND,0,1,0,0,0,0,0,0,1,0,0,1.9,0,NA,3,6,NA,WO,S,,3 - Hitch/Curl,1,,,,,,,,,,,,,,,,,,,,,00-0037192,,3,0,5+,,,,,,
6449,1058069,Timeout #1 by BLT at 00:27.,TRUE,NA,NA,NOPL,,,,2,KC 19,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,
6449,1058070,(:27) (Shotgun) 8-L.Jackson pass short right to 80-I.Likely to KC 10 for 9 yards (23-D.Tranquill).,FALSE,BLT,KC,PASS,00-0034796,00-0037838,,2,KC 19,1,10,81,5,9,1,0,1,0,1,0,1,R,0,7,0,0,0,0,0,0,0,0,0,4,0,0,,Z-UND,0,1,0,0,0,0,0,0,0,0,0,2.5,0,NA,3,6,3,OPN,S,,2 - Quick Out,2,,,,,,,,,,,,,,,,,,,,,00-0035262,,2,0,2,,,,,,
6449,1058071,Timeout #2 by BLT at 00:21.,TRUE,NA,NA,NOPL,,,,2,KC 10,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,
6449,1058072,(:21) (Shotgun) 8-L.Jackson pass incomplete short right to 4-Z.Flowers.,FALSE,BLT,KC,PASS,00-0034796,00-0039064,,2,KC 10,2,1,90,5,0,0,0,1,0,0,0,1,R,0,5,0,0,0,0,0,0,0,0,1,4,0,1,BL,M-SNH,0,0,0,0,0,0,0,0,1,0,0,3.3,0,NA,4,NA,NA,TCV,S,HAT,8 - Shallow Cross/Drag,1,,,,,,,,,,,,,,,,,,,,,00-0037191,,2,0,0,,,,,,
6449,1058073,(:18) 43-J.Hill right end to KC 7 for 3 yards (32-N.Bolton; 54-L.Chenal).,FALSE,BLT,KC,RUSH,,,00-0034975,2,KC 10,3,1,90,5,3,1,1,0,0,0,0,2,R,1,7,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,NA,1,,U,,,,Outside Zone,Pull Lead,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,
6449,1058074,Timeout #3 by BLT at 00:13.,TRUE,NA,NA,NOPL,,,,2,KC 7,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,
6449,1058075,(:13) (Shotgun) 8-L.Jackson pass incomplete short left to 43-J.Hill (54-L.Chenal).,FALSE,BLT,KC,PASS,00-0034796,00-0034975,,2,KC 7,1,7,93,5,0,0,0,1,0,0,0,1,R,0,5,0,0,0,0,0,0,0,0,0,4,0,0,,M-SNH,0,0,0,0,0,0,0,0,0,0,0,3,0,NA,-2,NA,NA,OPN,S,BPA,2 - Quick Out,CHK,,,,,,,,,,,,,,,,,,,,,00-0037819,00-0035262,1,0,1,,,,,,
6449,1058076,Timeout #2 by KC at 00:09.,TRUE,NA,NA,NOPL,,,,2,KC 7,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,
6449,1058077,(:09) (Shotgun) 8-L.Jackson pass incomplete short right to 43-J.Hill.,FALSE,BLT,KC,PASS,00-0034796,00-0034975,,2,KC 7,2,7,93,5,0,0,0,1,0,0,0,1,R,1,6,0,0,1,0,1,0,0,0,1,3,0,0,,M-SNH,0,0,0,0,0,0,0,0,0,0,0,3,0,2.1,-3,NA,NA,TCV,S,HAT,2 - Quick Out,CHK,,,P,00-0035890,00-0037825,,,,,,,,,,,,,,,,00-0035262,,C,0,0,,,,,,
6449,1058078,"(:05) 9-J.Tucker 25 yard field goal is GOOD, Center-46-N.Moore, Holder-11-J.Stout.",FALSE,BLT,KC,FGXP,,,,2,KC 7,3,7,93,5,0,1,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,
6449,1058079,"9-J.Tucker kicks 65 yards from BLT 35 to end zone, Touchback to the KC 30.",FALSE,KC,BLT,KOFF,,,,2,BAL 35,0,0,65,4,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,
6449,1058080,(:03) 15-P.Mahomes kneels to KC 29 for -1 yards.,FALSE,KC,BLT,RUSH,,,00-0033873,2,KC 30,1,10,30,2,-1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,NA,NA,,,,,,Kneel,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,
6449,1058081,"9-J.Tucker kicks 65 yards from BLT 35 to KC 0. 17-M.Hardman to KC 31 for 31 yards (51-J.Ross).PENALTY on KC-43-J.Cochrane, Offensive Holding, 10 yards, enforced at KC 29.",FALSE,KC,BLT,KOFF,,,,3,BAL 35,0,0,65,4,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,
6449,1058082,(14:54) 10-I.Pacheco right end to KC 24 for 5 yards (53-K.Van Noy).,FALSE,KC,BLT,RUSH,,,00-0037197,3,KC 19,1,10,19,1,5,0,0,0,0,0,0,1,L,1,7,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,NA,3,,U,,,,Power,Lead,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,
6449,1058083,"(14:13) (Shotgun) 15-P.Mahomes pass short middle to 4-R.Rice to BLT 43 for 33 yards (5-J.Armour-Davis, 32-M.Williams).",FALSE,KC,BLT,PASS,00-0033873,00-0039067,,3,KC 24,2,5,24,2,33,1,1,1,0,1,0,1,R,0,6,0,0,0,0,0,0,0,0,0,4,0,0,,Z-HIZ,0,1,0,0,0,0,0,0,1,0,0,2.6,0,NA,13,20,20,OPN,S,,1 - Slant,1,,,,,,,,,,,,00-0038038,DFD,JK,,,,,,,00-0038038,,3,0,2,,,,,,
6449,1058084,Timeout #1 by BLT at 13:30.,TRUE,NA,NA,NOPL,,,,3,BAL 43,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,
6449,1058085,(13:30) (Shotgun) 15-P.Mahomes pass short middle to 84-Ju.Watson to BLT 18 for 25 yards (23-T.Simpson).,FALSE,KC,BLT,PASS,00-0033873,00-0034386,,3,BAL 43,1,10,57,3,25,1,1,1,0,1,0,2,R,0,7,1,0,1,0,1,0,0,0,0,4,0,1,P,Z-HIZ,0,1,0,0,0,0,0,0,0,0,0,3.7,0,2.2,15,10,2,OPN,P,,5 - In/Dig,SD,,,U,00-0036081,,,,,,,,,,,,,,,,,00-0038504,,2,0,2,,,,,,
6449,1058086,"(12:45) (Shotgun) 10-I.Pacheco left guard to BLT 9 for 9 yards (32-M.Williams).PENALTY on KC-76-K.Suamataia, Offensive Holding, 10 yards, enforced at BLT 18 - No Play.",TRUE,KC,BLT,NOPL,,,00-0037197,3,BAL 18,1,10,82,5,0,0,0,1,0,0,0,1,R,1,6,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,NA,2,,S,,,,Counter,Lead,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,
6449,1058087,(12:27) (Shotgun) 15-P.Mahomes pass incomplete short middle to 4-R.Rice (23-T.Simpson).,FALSE,KC,BLT,PASS,00-0033873,00-0039067,,3,BAL 28,1,20,72,4,0,0,0,1,0,0,0,0,R,1,4,0,0,0,0,0,0,0,0,0,4,0,0,,M-SNH,0,0,0,0,0,0,0,0,1,0,0,1.8,0,NA,10,NA,NA,TCV,S,CC,1 - Slant,1,,,,,,,,,,,,,,,,,,,,,00-0038504,,2M,0,0,,,,,,
6449,1058088,"(12:23) (Shotgun) 15-P.Mahomes pass incomplete short left to 9-J.Smith-Schuster. BLT-53-K.Van Noy was injured during the play. PENALTY on BLT-92-N.Madubuike, Roughing the Passer, 14 yards, enforced at BLT 28 - No Play.",TRUE,KC,BLT,NOPL,00-0033873,,,3,BAL 28,2,20,72,4,0,1,1,1,0,0,0,1,R,1,6,0,0,1,0,1,0,0,0,0,4,0,0,,M-SNH,0,0,0,0,0,0,0,0,1,0,0,2.8,0,2.5,0,NA,NA,TCV,S,CC,5 - In/Dig,1,,,U,00-0036130,,P,00-0031360,00-0039844,,,,,,,,,,,,,00-0038504,,1,0,0,,,,,,
6449,1058089,"(12:19) (Shotgun) 15-P.Mahomes pass short right to 83-N.Gray to BLT 1 for 13 yards (32-M.Williams, 44-M.Humphrey).",FALSE,KC,BLT,PASS,00-0033873,00-0036637,,3,BAL 14,1,10,86,5,13,1,1,1,0,1,0,0,R,1,5,0,0,0,0,0,0,0,0,0,4,0,0,,Z-UND,0,1,0,0,0,0,0,0,0,1,0,1.9,0,NA,-2,15,3,OPN,S,,0 - Screen,DES,,,,,,,,,,,,,,,,,,,,,00-0038038,,1,0,3,,,,,,
6449,1058090,"(11:38) (Shotgun) 10-I.Pacheco right guard for 1 yard, TOUCHDOWN.",FALSE,KC,BLT,RUSH,,,00-0037197,3,BAL 1,1,1,99,5,1,1,1,1,0,0,0,1,R,1,7,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,NA,1,,S,,,,Power,Lead,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,
6449,1058091,"7-H.Butker extra point is GOOD, Center-41-J.Winchester, Holder-14-M.Araiza.",FALSE,KC,BLT,FGXP,,,,3,BAL 15,0,0,85,5,0,1,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,
6449,1058092,"7-H.Butker kicks 65 yards from KC 35 to end zone, Touchback to the BLT 30.",FALSE,BLT,KC,KOFF,,,,3,KC 35,0,0,65,4,0,1,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,
6449,1058093,(11:28) (Shotgun) 8-L.Jackson pass incomplete short right to 4-Z.Flowers.,FALSE,BLT,KC,PASS,00-0034796,00-0039064,,3,BAL 30,1,10,30,2,0,0,0,1,0,0,0,1,L,0,5,1,0,0,0,0,0,0,0,0,4,0,0,,M-SNH,0,1,0,0,0,0,0,0,0,1,0,1.4,0,NA,-2,NA,NA,OPN,S,IAT,0 - Screen,DES,,,,,,,,,,,,,,,,,,,,,,,1,0,1,,,,,,
6449,1058094,(11:24) 8-L.Jackson pass short left to 4-Z.Flowers to BLT 28 for -2 yards (97-F.Anudike-Uzomah).,FALSE,BLT,KC,PASS,00-0034796,00-0039064,,3,BAL 30,2,10,30,2,-2,0,0,0,0,1,0,2,L,1,7,1,0,0,0,0,0,0,0,0,4,0,0,,Z-UND,0,1,0,0,0,0,0,0,0,1,0,2.4,0,NA,-6,4,0,OPN,U,,0 - Screen,DES,,,,,,,,,,,,,,,,,,,,,00-0035262,,2,0,1,,,,,,
6449,1058095,(10:45) (Shotgun) 8-L.Jackson pass short left to 43-J.Hill ran ob at BLT 45 for 17 yards (2-J.Williams).,FALSE,BLT,KC,PASS,00-0034796,00-0034975,,3,BAL 28,3,12,28,2,17,1,1,1,0,1,0,1,L,0,5,0,0,0,0,0,0,0,0,0,4,0,0,,M-SNH,0,1,0,0,0,0,0,0,0,0,0,2.5,0,NA,3,14,NA,WO,S,,2 - Quick Out,2,,,,,,,,,,,,,,,,,,,,,00-0036621,,2,0,5+,,,,,,
6449,1058096,(10:03) (Shotgun) 8-L.Jackson pass short left to 89-M.Andrews to KC 44 for 11 yards (20-J.Reid).,FALSE,BLT,KC,PASS,00-0034796,00-0034753,,3,BAL 45,1,10,45,3,11,1,1,1,0,1,0,1,L,1,6,0,0,0,0,0,0,0,0,0,5,1,0,,M-SNH,0,1,0,0,0,0,0,0,1,0,0,2.7,0,NA,8,3,2,OPN,S,,8 - Shallow Cross/Drag,1,,,,,,,,,,,,,,,,,,,,,00-0034361,,1,0,1,,,,,,
6449,1058097,"(9:24) 22-D.Henry right guard to KC 45 for -1 yards (54-L.Chenal, 32-N.Bolton).",FALSE,BLT,KC,RUSH,,,00-0032764,3,KC 44,1,10,56,3,-1,0,0,0,0,0,0,1,L,0,6,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,NA,1,,U,,,,Inside Zone,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,
6449,1058098,(8:43) (Shotgun) 8-L.Jackson pass incomplete deep middle to 80-I.Likely.,FALSE,BLT,KC,PASS,00-0034796,00-0037838,,3,KC 45,2,11,55,3,0,0,0,1,0,0,0,1,M,0,4,0,0,0,0,0,0,0,0,0,5,1,0,,M-SNH,0,0,0,0,0,1,0,0,1,0,0,3.1,0,NA,38,NA,NA,TCV,S,CC,7 - Post,1,,,,,,,,,,,,,,,,,,,,,00-0038982,,3,0,0,,,,,,
6449,1058099,(8:37) (Shotgun) 8-L.Jackson pass incomplete deep right to 4-Z.Flowers (35-Ja.Watson).,FALSE,BLT,KC,PASS,00-0034796,00-0039064,,3,KC 45,3,11,55,3,0,0,0,1,0,0,0,1,M,0,6,0,0,0,0,0,0,0,0,0,4,1,1,BL,M-SNH,0,0,0,0,0,0,0,0,1,0,0,2.9,0,NA,33,NA,NA,TCV,S,CC,9 - Go,1,,,,,,,,,,,,,,,,,,,,,,,1,0,0,,,,,,
6449,1058100,"(8:31) 11-J.Stout punts 35 yards to KC 10, Center-46-N.Moore, fair catch by 17-M.Hardman.",FALSE,BLT,KC,PUNT,,,,3,KC 45,4,11,55,3,0,1,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,
6449,1058101,(8:24) (Shotgun) 10-I.Pacheco left end pushed ob at KC 15 for 5 yards (23-T.Simpson).,FALSE,KC,BLT,RUSH,,,00-0037197,3,KC 10,1,10,10,1,5,0,0,1,0,0,0,1,L,1,8,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,NA,2,,S,,,,Outside Zone,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,
6449,1058102,(7:50) (Shotgun) 10-I.Pacheco right tackle to KC 17 for 2 yards (0-R.Smith).,FALSE,KC,BLT,RUSH,,,00-0037197,3,KC 15,2,5,15,1,2,0,0,1,0,0,0,2,L,1,7,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,NA,3,,P,,,,Outside Zone,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,
6449,1058103,(7:08) (Shotgun) 15-P.Mahomes pass short right to 87-T.Kelce to KC 27 for 10 yards (14-K.Hamilton).,FALSE,KC,BLT,PASS,00-0033873,00-0030506,,3,KC 17,3,3,17,1,10,1,1,1,0,1,0,1,R,1,5,0,0,0,0,0,0,0,0,0,3,0,0,,M-SNH,0,1,0,0,0,0,0,0,1,0,0,2.5,0,NA,5,5,2,OPN,S,,2 - Quick Out,1,,,,,,,,,,,,,,,,,,,,,00-0038038,,2,0,2,,,,,,
