gid,pid,detail,off,def,type,len,qtr,min,sec,ptso,ptsd,timo,timd,dwn,ytg,yfog,zone,yds,succ,fd,sg,nh,pts,bc,kne,dir,rtck1,rtck2,psr,comp,spk,loc,trg,dfb,dot,ptck1,ptck2,sk1,sk2,ptm,pen,desc,pey,act,ints,iry,fum,frcv,fry,forc,fuml,saf,blk,brcv,fgxp,fkicker,dist,good,punter,pgro,pnet,ptb,pr,pry,pfc,kicker,kgro,knet,ktb,kr,kry,td,td_type,epa,dpbk,stunt,db_count
6734,1106157,(7:20) (Shotgun) 4-D.Prescott pass short left to 88-C.Lamb to DAL 24 for 13 yards (27-Q.Mitchell).,DAL,PHI,PASS,30,4,7,20,20,24,3,2,1,10,11,1,13,1,1,1,0,0,,0,,,,00-0033077,1,0,SL,00-0036358,,9,00-0039888,,,,,,,,,,,,,,,0,,,,,,,0,,,,0,,,0,,,,0,,,0,,0.673,00-0033077,0,5
6734,1106158,"(6:50) 33-J.Williams right guard to DAL 22 for -2 yards (58-J.Hunt, 90-J.Davis).",DAL,PHI,RUSH,38,4,6,50,20,24,3,2,1,10,24,2,-2,0,0,0,0,0,00-0036997,0,RG,00-0039740,00-0037073,,0,0,,,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,0,,,0,,,,0,,,0,,-0.971,,0,5
6734,1106159,"(6:12) (Shotgun) 4-D.Prescott pass short left to 9-K.Turpin to DAL 24 for 2 yards (24-A.Mukuba, 30-J.Campbell).",DAL,PHI,PASS,47,4,6,12,20,24,3,2,2,12,22,2,2,0,0,1,0,0,,0,,,,00-0033077,1,0,SL,00-0037801,,-2,00-0040749,00-0040708,,,,,,,,,,,,,,0,,,,,,,0,,,,0,,,0,,,,0,,,0,,-0.186,00-0033077,0,5
6734,1106160,(5:25) (Shotgun) 4-D.Prescott pass short right to 33-J.Williams to DAL 27 for 3 yards (8-A.Jackson; 27-Q.Mitchell).,DAL,PHI,PASS,35,4,5,25,20,24,3,2,3,10,24,2,3,0,0,1,0,0,,0,,,,00-0033077,1,0,SR,00-0036997,,0,00-0033878,00-0039888,,,,,,,,,,,,,,0,,,,,,,0,,,,0,,,0,,,,0,,,0,,-0.841,00-0033077,1,5
6734,1106161,"(4:50) 5-B.Anger punts 49 yards to PHI 24, Center-44-T.Sieg, fair catch by 2-J.Dotson.",DAL,PHI,PUNT,7,4,4,50,20,24,3,2,4,7,27,2,0,1,0,0,0,0,,0,,,,,0,0,,,,,,,,,,,,,,,,,,,,0,,,,,,,0,00-0029692,49,49,0,00-0037741,0,1,,,,0,,,0,,0.485,,0,
6734,1106162,(4:43) (Shotgun) 26-S.Barkley right guard to PHI 24 for no gain (95-K.Clark; 54-S.Williams).,PHI,DAL,RUSH,41,4,4,43,24,20,2,3,1,10,24,2,0,0,0,1,0,0,00-0034844,0,RG,00-0033120,00-0037665,,0,0,,,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,0,,,0,,,,0,,,0,,-0.423,,0,4
6734,1106163,(4:02) (Shotgun) 1-J.Hurts scrambles left end pushed ob at PHI 27 for 3 yards (54-S.Williams).,PHI,DAL,RUSH,7,4,4,2,24,20,2,3,2,10,24,2,3,0,0,1,0,0,00-0036389,0,LE,00-0037665,,,0,0,,,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,0,,,0,,,,0,,,0,,-0.295,00-0036389,1,4
6734,1106164,(3:55) (Shotgun) 1-J.Hurts pass short right to 2-J.Dotson to PHI 31 for 4 yards (26-D.Bland).,PHI,DAL,PASS,46,4,3,55,24,20,2,3,3,7,27,2,4,0,0,1,0,0,,0,,,,00-0036389,1,0,SR,00-0037741,,3,00-0037275,,,,,,,,,,,,,,,0,,,,,,,0,,,,0,,,0,,,,0,,,0,,-0.566,00-0036389,1,5
6734,1106165,"(3:09) 10-B.Mann punts 51 yards to DAL 18, Center-47-C.Hughlett, out of bounds.",PHI,DAL,PUNT,7,4,3,9,24,20,2,3,4,3,31,2,0,1,0,0,0,0,,0,,,,,0,0,,,,,,,,,,,,,,,,,,,,0,,,,,,,0,00-0036313,51,51,0,,0,0,,,,0,,,0,,0.162,,0,
6734,1106166,(3:02) (Shotgun) 4-D.Prescott pass short right to 87-J.Ferguson pushed ob at DAL 23 for 5 yards (53-Z.Baun).,DAL,PHI,PASS,5,4,3,2,20,24,3,2,1,10,18,1,5,0,0,1,0,0,,0,,,,00-0033077,1,0,SR,00-0038041,,5,00-0036418,,,,,,,,,,,,,,,0,,,,,,,0,,,,0,,,0,,,,0,,,0,,-0.004,00-0033077,0,5
6734,1106167,"(2:57) (No Huddle, Shotgun) 4-D.Prescott pass incomplete deep right to 88-C.Lamb.",DAL,PHI,PASS,5,4,2,57,20,24,3,2,2,5,23,2,0,0,0,1,1,0,,0,,,,00-0033077,0,0,DR,00-0036358,,17,,,,,,,,,,,,,,,,0,,,,,,,0,,,,0,,,0,,,,0,,,0,,-0.51,00-0033077,0,5
6734,1106168,(2:52) (Shotgun) 4-D.Prescott pass short left to 3-G.Pickens pushed ob at DAL 38 for 15 yards (8-A.Jackson).,DAL,PHI,PASS,5,4,2,52,20,24,3,2,3,5,23,2,15,1,1,1,0,0,,0,,,,00-0033077,1,0,SL,00-0037247,,15,00-0033878,,,,,,,,,,,,,,,0,,,,,,,0,,,,0,,,0,,,,0,,,0,,1.563,00-0033077,1,5
6734,1106169,"(2:47) (No Huddle, Shotgun) 4-D.Prescott pass incomplete deep right to 88-C.Lamb (27-Q.Mitchell).",DAL,PHI,PASS,7,4,2,47,20,24,3,2,1,10,38,2,0,0,0,1,1,0,,0,,,,00-0033077,0,0,DR,00-0036358,00-0039888,39,,,,,,,,,,,,,,,,0,,,,,,,0,,,,0,,,0,,,,0,,,0,,-0.425,00-0033077,0,5
6734,1106170,(2:40) (Shotgun) 4-D.Prescott pass incomplete deep right to 86-L.Schoonmaker (33-C.DeJean).,DAL,PHI,PASS,7,4,2,40,20,24,3,2,2,10,38,2,0,0,0,1,0,0,,0,,,,00-0033077,0,0,DR,00-0038547,00-0039841,22,,,,,,,,,,,,,,,,0,,,,,,,0,,,,0,,,0,,,,0,,,0,,-0.513,00-0033077,1,5
6734,1106171,(2:33) (Shotgun) 4-D.Prescott pass short middle to 33-J.Williams to DAL 45 for 7 yards (53-Z.Baun).,DAL,PHI,PASS,33,4,2,33,20,24,3,2,3,10,38,2,7,0,0,1,0,0,,0,,,,00-0033077,1,0,SM,00-0036997,,4,00-0036418,,,,,,,,,,,,,,,0,,,,,,,0,,,,0,,,0,,,,0,,,0,,-0.547,00-0033077,0,6
6734,1106172,(2:00) (Shotgun) 4-D.Prescott pass incomplete deep left to 88-C.Lamb.,DAL,PHI,PASS,6,4,2,0,20,24,3,2,4,3,45,3,0,0,0,1,0,0,,0,,,,00-0033077,0,0,DL,00-0036358,,30,,,,,,,,,,,,,,,,0,,,,,,,0,,,,0,,,0,,,,0,,,0,,-2.611,00-0033077,0,5
6734,1106173,(1:54) (Shotgun) 26-S.Barkley right end to DAL 45 for -1 yards (54-S.Williams).,PHI,DAL,RUSH,3,4,1,54,24,20,2,3,1,10,56,3,-1,0,0,1,0,0,00-0034844,0,RE,00-0037665,,,0,0,,,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,0,,,0,,,,0,,,0,,-0.584,,0,4
6734,1106174,Timeout #1 by DAL at 01:51.,NA,NA,NOPL,0,4,1,51,0,0,0,0,0,0,NA,1,0,0,0,0,0,0,,0,,,,,0,0,,,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,0,,,0,,,,0,,,0,,0,,0,
6734,1106175,(1:51) (Shotgun) 1-J.Hurts pass short left to 11-A.Brown to DAL 37 for 8 yards (20-K.Elam).,PHI,DAL,PASS,6,4,1,51,24,20,2,2,2,11,55,3,8,1,0,1,0,0,,0,,,,00-0036389,1,0,SL,00-0035676,,8,00-0037242,,,,,,,,,,,,,,,0,,,,,,,0,,,,0,,,0,,,,0,,,0,,0.078,00-0036389,0,5
6734,1106176,Timeout #2 by DAL at 01:45.,NA,NA,NOPL,0,4,1,45,0,0,0,0,0,0,NA,1,0,0,0,0,0,0,,0,,,,,0,0,,,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,0,,,0,,,,0,,,0,,0,,0,
6734,1106177,(1:45) (Shotgun) 1-J.Hurts scrambles up the middle to DAL 33 for 4 yards (95-K.Clark).,PHI,DAL,RUSH,16,4,1,45,24,20,2,1,3,3,63,4,4,0,1,1,0,0,00-0036389,0,RM,00-0033120,,,0,0,,,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,0,,,0,,,,0,,,0,,-0.107,00-0036389,0,5
6734,1106178,Timeout #3 by DAL at 01:29.,NA,NA,NOPL,0,4,1,29,0,0,0,0,0,0,NA,1,0,0,0,0,0,0,,0,,,,,0,0,,,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,0,,,0,,,,0,,,0,,0,,0,
6734,1106179,(1:29) 1-J.Hurts kneels to DAL 34 for -1 yards.,PHI,DAL,RUSH,40,4,1,29,24,20,2,0,1,10,67,4,-1,0,0,0,0,0,00-0036389,1,,,,,0,0,,,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,0,,,0,,,,0,,,0,,-0.301,,0,
6734,1106180,(:49) 1-J.Hurts kneels to DAL 35 for -1 yards.,PHI,DAL,RUSH,16,4,0,49,24,20,2,0,2,11,66,4,-1,0,0,0,0,0,00-0036389,1,,,,,0,0,,,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,0,,,0,,,,0,,,0,,-0.204,,0,
6734,1106181,(:33) 1-J.Hurts kneels to DAL 36 for -1 yards.,PHI,DAL,RUSH,0,4,0,33,24,20,2,0,3,12,65,4,-1,0,0,0,0,0,00-0036389,1,,,,,0,0,,,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,0,,,0,,,,0,,,0,,-1.326,,0,
6735,1106182,"11-C.Dicker kicks 59 yards from LAC 35 to KC 6. 80-T.Thornton pushed ob at KC 48 for 42 yards (24-B.St-Juste). PENALTY on KC-2-J.Williams, Offensive Holding, 10 yards, enforced at KC 34.",KC,LAC,KOFF,8,1,15,0,0,0,3,3,0,0,65,4,0,0,0,0,0,0,,0,,,,,0,0,,,,,,,,,KC,00-0038043,Offensive Holding,-10,NA,,,,,,,0,,,,,,,0,,,,0,,,0,00-0037224,59,31,0,00-0038104,28,0,,-0.24,,0,
6735,1106183,(14:52) (Shotgun) 10-I.Pacheco right guard to KC 28 for 4 yards (32-A.Gilman; 0-D.Henley).,KC,LAC,RUSH,31,1,14,52,0,0,3,3,1,10,24,2,4,0,0,1,0,0,00-0037197,0,RG,00-0036380,00-0038553,,0,0,,,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,0,,,0,,,,0,,,0,,-0.009,,0,5
6735,1106184,(14:21) (Shotgun) 1-X.Worthy right end to KC 28 for no gain (52-K.Mack).,KC,LAC,RUSH,41,1,14,21,0,0,3,3,2,6,28,2,0,0,0,1,0,0,00-0039894,0,RE,00-0031040,,,0,0,,,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,0,,,0,,,,0,,,0,,-0.807,,0,5
6735,1106185,(13:40) (Shotgun) 15-P.Mahomes pass incomplete short left to 1-X.Worthy [45-T.Tuipulotu]. KC-1-X.Worthy was injured during the play.,KC,LAC,PASS,5,1,13,40,0,0,3,3,3,6,28,2,0,0,0,1,0,0,,0,,,,00-0033873,0,0,SL,00-0039894,,4,,,,,,,,,,,,,,,,0,,,,,,,0,,,,0,,,0,,,,0,,,0,,-1.565,00-0033873,0,6
6735,1106186,"(13:35) 14-M.Araiza punts 40 yards to LAC 32, Center-41-J.Winchester, out of bounds.",KC,LAC,PUNT,9,1,13,35,0,0,3,3,4,6,28,2,0,1,0,0,0,0,,0,,,,,0,0,,,,,,,,,,,,,,,,,,,,0,,,,,,,0,00-0037284,40,40,0,,0,0,,,,0,,,0,,0.024,,0,
6735,1106187,(13:26) (Shotgun) 10-J.Herbert scrambles left end to LAC 38 for 6 yards (21-J.Hicks).,LAC,KC,RUSH,38,1,13,26,0,0,3,3,1,10,32,2,6,1,0,1,0,0,00-0036355,0,LE,00-0039825,,,0,0,,,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,0,,,0,,,,0,,,0,,0.131,00-0036355,0,5
6735,1106188,(12:48) 10-J.Herbert pass short right to 1-Q.Johnston pushed ob at KC 29 for 33 yards (6-B.Cook).,LAC,KC,PASS,46,1,12,48,0,0,3,3,2,4,38,2,33,1,1,0,0,0,,0,,,,00-0036355,1,0,SR,00-0038544,,-1,00-0037193,,,,,,,,,,,,,,,0,,,,,,,0,,,,0,,,0,,,,0,,,0,,2.509,00-0036355,0,5
6735,1106189,(12:02) (Shotgun) 10-J.Herbert pass short right to 15-L.McConkey to KC 20 for 9 yards (22-T.McDuffie).,LAC,KC,PASS,35,1,12,2,0,0,3,3,1,10,71,4,9,1,0,1,0,0,,0,,,,00-0036355,1,0,SR,00-0039915,,9,00-0037191,,,,,,,,,,,,,,,0,,,,,,,0,,,,0,,,0,,,,0,,,0,,0.643,00-0036355,0,5
6735,1106190,(11:27) (Shotgun) 8-O.Hampton right tackle to KC 12 for 8 yards (56-G.Karlaftis; 27-C.Conner).,LAC,KC,RUSH,36,1,11,27,0,0,3,3,2,1,80,5,8,1,1,1,0,0,00-0040666,0,RT,00-0037192,00-0038982,,0,0,,,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,0,,,0,,,,0,,,0,,0.309,,0,4
6735,1106191,(10:51) 8-O.Hampton left end to KC 9 for 3 yards (32-N.Bolton).,LAC,KC,RUSH,43,1,10,51,0,0,3,3,1,10,88,5,3,0,0,0,0,0,00-0040666,0,LE,00-0036621,,,0,0,,,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,0,,,0,,,,0,,,0,,-0.349,,0,4
6735,1106192,(10:08) (Shotgun) 10-J.Herbert sacked at KC 10 for -1 yards (56-G.Karlaftis).,LAC,KC,PASS,45,1,10,8,0,0,3,3,2,7,91,5,-1,0,0,1,0,0,,0,,,,,0,0,,,,,,,00-0037192,,,,,,,,,,,,,0,,,,,,,0,,,,0,,,0,,,,0,,,0,,-0.92,00-0036355,0,5
6735,1106193,"(9:23) (Shotgun) 10-J.Herbert pass incomplete short right to 83-T.Conklin. PENALTY on KC-56-G.Karlaftis, Defensive Offside, 5 yards, enforced at KC 10 - No Play.",LAC,KC,NOPL,7,1,9,23,0,0,3,3,3,8,90,5,0,1,0,1,0,0,,0,,,,00-0036355,0,0,,,,0,,,,,KC,00-0037192,Defensive Offside,5,NA,,,,,,,0,,,,,,,0,,,,0,,,0,,,,0,,,0,,0.706,00-0036355,0,5
6735,1106194,"(9:16) (Shotgun) 10-J.Herbert pass short left to 1-Q.Johnston for 5 yards, TOUCHDOWN. PENALTY on KC-56-G.Karlaftis, Roughing the Passer, 8 yards, enforced between downs.",LAC,KC,PASS,5,1,9,16,0,0,3,3,3,3,95,5,5,1,1,1,0,6,,0,,,,00-0036355,1,0,SL,00-0038544,,5,,,,,KC,00-0037192,Roughing the Passer,8,NA,,,,,,,0,,,,,,,0,,,,0,,,0,,,,0,,,1,REC,2.383,00-0036355,0,5
6735,1106195,"11-C.Dicker extra point is GOOD, Center-41-R.Lovato, Holder-16-J.Scott.",LAC,KC,FGXP,0,1,9,11,6,0,3,3,0,0,93,5,0,1,0,0,0,1,,0,,,,,0,0,,,,,,,,,,,,,,,,,,,,0,,,,XP,00-0037224,25,1,,,,0,,,0,,,,0,,,0,,0.011,,0,
6735,1106196,"11-C.Dicker kicks 65 yards from LAC 35 to end zone, Touchback to the KC 35.",KC,LAC,KOFF,0,1,9,11,0,7,3,3,0,0,65,4,0,1,0,0,0,0,,0,,,,,0,0,,,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,0,,,0,00-0037224,65,65,1,,0,0,,0.506,,0,
6735,1106197,(9:11) (Shotgun) 15-P.Mahomes scrambles left end ran ob at KC 46 for 11 yards (32-A.Gilman).,KC,LAC,RUSH,40,1,9,11,0,7,3,3,1,10,35,2,11,1,1,1,0,0,00-0033873,0,LE,00-0036380,,,0,0,,,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,0,,,0,,,,0,,,0,,0.88,00-0033873,0,5
6735,1106198,(8:31) 10-I.Pacheco right guard to KC 47 for 1 yard (90-T.Tart).,KC,LAC,RUSH,34,1,8,31,0,7,3,3,1,10,46,3,1,0,0,0,0,0,00-0037197,0,RG,00-0036181,,,0,0,,,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,0,,,0,,,,0,,,0,,-0.544,,0,4
6735,1106199,(7:57) (Shotgun) 15-P.Mahomes pass short left to 87-T.Kelce to LAC 43 for 10 yards (32-A.Gilman).,KC,LAC,PASS,38,1,7,57,0,7,3,3,2,9,47,3,10,1,1,1,0,0,,0,,,,00-0033873,1,0,SL,00-0030506,,10,00-0036380,,,,,,,,,,,,,,,0,,,,,,,0,,,,0,,,0,,,,0,,,0,,1.122,00-0033873,0,5
6735,1106200,"(7:19) (Shotgun) PENALTY on KC-71-J.Simmons, False Start, 5 yards, enforced at LAC 43 - No Play.",KC,LAC,NOPL,17,1,7,19,0,7,3,3,1,10,57,3,0,0,0,1,0,0,,0,,,,,0,0,,,,,,,,,KC,00-0040116,False Start,-5,NA,,,,,,,0,,,,,,,0,,,,0,,,0,,,,0,,,0,,-0.608,,0,
6735,1106201,(7:02) (Shotgun) 15-P.Mahomes pass short left to 9-J.Smith-Schuster to LAC 42 for 6 yards (26-D.Jackson).,KC,LAC,PASS,42,1,7,2,0,7,3,3,1,15,52,3,6,1,0,1,0,0,,0,,,,00-0033873,1,0,SL,00-0033857,,4,00-0034356,,,,,,,,,,,,,,,0,,,,,,,0,,,,0,,,0,,,,0,,,0,,0.136,00-0033873,0,5
6735,1106202,(6:20) (Shotgun) 15-P.Mahomes pass incomplete deep right to 80-T.Thornton.,KC,LAC,PASS,6,1,6,20,0,7,3,3,2,9,58,3,0,0,0,1,0,0,,0,,,,00-0033873,0,0,DR,00-0038104,,42,,,,,,,,,,,,,,,,0,,,,,,,0,,,,0,,,0,,,,0,,,0,,-0.637,00-0033873,0,6
6735,1106203,Timeout #1 by LAC at 06:14.,NA,NA,NOPL,0,1,6,14,0,0,0,0,0,0,NA,1,0,0,0,0,0,0,,0,,,,,0,0,,,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,0,,,0,,,,0,,,0,,0,,0,
6735,1106204,(6:14) (Shotgun) 15-P.Mahomes pass incomplete short left to 5-M.Brown.,KC,LAC,PASS,4,1,6,14,0,7,3,2,3,9,58,3,0,0,0,1,0,0,,0,,,,00-0033873,0,0,SL,00-0035662,,9,,,,,,,,,,,,,,,,0,,,,,,,0,,,,0,,,0,,,,0,,,0,,-2.002,00-0033873,0,5
6735,1106205,"(6:10) 14-M.Araiza punts 40 yards to LAC 2, Center-41-J.Winchester, downed by KC-20-N.Williams.",KC,LAC,PUNT,9,1,6,10,0,7,3,2,4,9,58,3,0,1,0,0,0,0,,0,,,,,0,0,,,,,,,,,,,,,,,,,,,,0,,,,,,,0,00-0037284,40,40,0,,0,0,,,,0,,,0,,0.833,,0,
6735,1106206,(6:01) (Shotgun) 10-J.Herbert pass incomplete short right to 13-K.Allen.,LAC,KC,PASS,6,1,6,1,7,0,2,3,1,10,2,1,0,0,0,1,0,0,,0,,,,00-0036355,0,0,SR,00-0030279,,13,,,,,,,,,,,,,,,,0,,,,,,,0,,,,0,,,0,,,,0,,,0,,-0.611,00-0036355,0,5
6735,1106207,(5:55) (Shotgun) 10-J.Herbert pass short right to 15-L.McConkey to LAC 10 for 8 yards (32-N.Bolton).,LAC,KC,PASS,37,1,5,55,7,0,2,3,2,10,2,1,8,1,0,1,0,0,,0,,,,00-0036355,1,0,SR,00-0039915,,4,00-0036621,,,,,,,,,,,,,,,0,,,,,,,0,,,,0,,,0,,,,0,,,0,,0.411,00-0036355,0,5
6735,1106208,(5:18) (Shotgun) 8-O.Hampton right guard to LAC 10 for no gain (23-D.Tranquill).,LAC,KC,RUSH,38,1,5,18,7,0,2,3,3,2,10,1,0,0,0,1,0,0,00-0040666,0,RG,00-0035262,,,0,0,,,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,0,,,0,,,,0,,,0,,-1.485,,0,5
6735,1106209,"(4:40) 16-J.Scott punts 56 yards to KC 34, Center-41-R.Lovato. 81-N.Remigio to KC 42 for 8 yards (43-T.Dye; 53-D.Phillips).",LAC,KC,PUNT,12,1,4,40,7,0,2,3,4,2,10,1,0,1,0,0,0,0,,0,,,,,0,0,,,,,,,,,,,,,,,,,,,,0,,,,,,,0,00-0034162,56,48,0,00-0038519,8,0,,,,0,,,0,,0.004,,0,
6735,1106210,(4:28) (Shotgun) 15-P.Mahomes pass incomplete short left to 5-M.Brown.,KC,LAC,PASS,6,1,4,28,0,7,3,2,1,10,42,3,0,0,0,1,0,0,,0,,,,00-0033873,0,0,SL,00-0035662,,11,,,,,,,,,,,,,,,,0,,,,,,,0,,,,0,,,0,,,,0,,,0,,-0.532,00-0033873,0,5
6735,1106211,(4:22) (Shotgun) 29-K.Hunt up the middle to KC 43 for 1 yard (50-C.Murphy).,KC,LAC,RUSH,42,1,4,22,0,7,3,2,2,10,42,3,1,0,0,1,0,0,00-0033923,0,RM,00-0038851,,,0,0,,,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,0,,,0,,,,0,,,0,,-0.8,,0,5
6735,1106212,(3:40) (Shotgun) 15-P.Mahomes pass incomplete deep right to 80-T.Thornton [45-T.Tuipulotu].,KC,LAC,PASS,6,1,3,40,0,7,3,2,3,9,43,3,0,0,0,1,0,0,,0,,,,00-0033873,0,0,DR,00-0038104,,37,,,,,,,,,,,,,,,,0,,,,,,,0,,,,0,,,0,,,,0,,,0,,-1.631,00-0033873,1,6
6735,1106213,"(3:34) 14-M.Araiza punts 36 yards to LAC 21, Center-41-J.Winchester, fair catch by 12-D.Davis.",KC,LAC,PUNT,7,1,3,34,0,7,3,2,4,9,43,3,0,0,0,0,0,0,,0,,,,,0,0,,,,,,,,,,,,,,,,,,,,0,,,,,,,0,00-0037284,36,36,0,00-0038573,0,1,,,,0,,,0,,-0.006,,0,
6735,1106214,"(3:27) (Shotgun) 10-J.Herbert pass short right to 83-T.Conklin to KC 46 for 33 yards (27-C.Conner). FUMBLES (27-C.Conner), touched at KC 46, ball out of bounds at KC 45. PENALTY on LAC-15-L.McConkey, Illegal Bat, 10 yards, enforced at KC 46.",LAC,KC,PASS,34,1,3,27,7,0,2,3,1,10,21,2,33,1,1,1,0,0,,0,,,,00-0036355,1,0,SR,00-0034270,,11,00-0038982,,,,LAC,00-0039915,Illegal Bat,-10,NA,,,00-0034270,,0,00-0038982,0,,,,,,,0,,,,0,,,0,,,,0,,,0,,1.464,00-0036355,0,4
6735,1106215,(2:53) (Shotgun) 10-J.Herbert pass incomplete deep right to 13-K.Allen.,LAC,KC,PASS,6,1,2,53,7,0,2,3,1,10,44,3,0,0,0,1,0,0,,0,,,,00-0036355,0,0,DR,00-0030279,,23,,,,,,,,,,,,,,,,0,,,,,,,0,,,,0,,,0,,,,0,,,0,,-0.568,00-0036355,0,5
6735,1106216,(2:47) (Shotgun) 8-O.Hampton left end to KC 45 for 11 yards (35-J.Watson).,LAC,KC,RUSH,45,1,2,47,7,0,2,3,2,10,44,3,11,1,1,1,0,0,00-0040666,0,LE,00-0037195,,,0,0,,,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,0,,,0,,,,0,,,0,,1.39,,0,5
6735,1106217,(2:02) (Shotgun) 10-J.Herbert pass short middle to 13-K.Allen to KC 32 for 13 yards (6-B.Cook).,LAC,KC,PASS,45,1,2,2,7,0,2,3,1,10,55,3,13,1,1,1,0,0,,0,,,,00-0036355,1,0,SM,00-0030279,,13,00-0037193,,,,,,,,,,,,,,,0,,,,,,,0,,,,0,,,0,,,,0,,,0,,0.969,00-0036355,0,5
6735,1106218,(1:17) 74-A.Deculus reported in as eligible. 10-J.Herbert pass deep left to 83-T.Conklin pushed ob at KC 15 for 17 yards (27-C.Conner).,LAC,KC,PASS,35,1,1,17,7,0,2,3,1,10,68,4,17,1,1,0,0,0,,0,,,,00-0036355,1,0,DL,00-0034270,,17,00-0038982,,,,,,,,,,,,,,,0,,,,,,,0,,,,0,,,0,,,,0,,,0,,1.241,00-0036355,0,4
6735,1106219,"(:42) 8-O.Hampton left tackle to KC 9 for 6 yards (92-D.Nnadi; 6-B.Cook). PENALTY on LAC-15-L.McConkey, Offensive Holding, 10 yards, enforced at KC 15 - No Play.",LAC,KC,NOPL,30,1,0,42,7,0,2,3,1,10,85,5,0,0,0,0,0,0,,0,,,,,0,0,,,,,,,,,LAC,00-0039915,Offensive Holding,-10,NA,,,,,,,0,,,,,,,0,,,,0,,,0,,,,0,,,0,,-1.252,,0,5
6735,1106220,"(:12) (Shotgun) 10-J.Herbert scrambles right end pushed ob at KC 3 for 22 yards (32-N.Bolton). PENALTY on LAC-68-J.Salyer, Offensive Holding, 10 yards, enforced at KC 25 - No Play.",LAC,KC,NOPL,12,1,0,12,7,0,2,3,1,20,75,4,0,0,0,1,0,0,,0,,,,00-0036355,0,0,,,,0,,,,,LAC,00-0037295,Offensive Holding,-10,NA,,,,,,,0,,,,,,,0,,,,0,,,0,,,,0,,,0,,-0.833,00-0036355,0,5
6735,1106221,(15:00) (Shotgun) 10-J.Herbert pass short right to 22-N.Harris to KC 30 for 5 yards (27-C.Conner).,LAC,KC,PASS,26,2,15,0,7,0,2,3,1,30,65,4,5,0,0,1,0,0,,0,,,,00-0036355,1,0,SR,00-0036893,,5,00-0038982,,,,,,,,,,,,,,,0,,,,,,,0,,,,0,,,0,,,,0,,,0,,-0.076,00-0036355,0,5
6735,1106222,"(14:34) (No Huddle, Shotgun) 10-J.Herbert pass incomplete deep left to 84-K.Lambert-Smith.",LAC,KC,PASS,5,2,14,34,7,0,2,3,2,25,70,4,0,0,0,1,1,0,,0,,,,00-0036355,0,0,DL,00-0040184,,30,,,,,,,,,,,,,,,,0,,,,,,,0,,,,0,,,0,,,,0,,,0,,-0.648,00-0036355,0,5
6735,1106223,(14:29) (Shotgun) 10-J.Herbert pass short left to 13-K.Allen to KC 21 for 9 yards (32-N.Bolton; 22-T.McDuffie).,LAC,KC,PASS,39,2,14,29,7,0,2,3,3,25,70,4,9,1,0,1,0,0,,0,,,,00-0036355,1,0,SL,00-0030279,,5,00-0036621,00-0037191,,,,,,,,,,,,,,0,,,,,,,0,,,,0,,,0,,,,0,,,0,,0.188,00-0036355,0,6
6735,1106224,"(13:50) 11-C.Dicker 39 yard field goal is GOOD, Center-41-R.Lovato, Holder-16-J.Scott. Penalty on KC-2-J.Williams, Defensive Offside, declined.",LAC,KC,FGXP,3,2,13,50,7,0,2,3,4,16,79,4,0,1,0,0,0,3,,0,,,,,0,0,,,,,,,,,,,,,,,,,,,,0,,,,FG,00-0037224,39,1,,,,0,,,0,,,,0,,,0,,0.579,,0,
6735,1106225,11-C.Dicker kicks 65 yards from LAC 35 to KC 0. 81-N.Remigio to KC 34 for 34 yards (53-D.Phillips; 24-B.St-Juste).,KC,LAC,KOFF,7,2,13,47,0,10,3,2,0,0,65,4,0,1,0,0,0,0,,0,,,,,0,0,,,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,0,,,0,00-0037224,65,31,0,00-0038519,34,0,,0.457,,0,
