gid,pid,detail,off,def,type,len,qtr,min,sec,ptso,ptsd,timo,timd,dwn,ytg,yfog,zone,yds,succ,fd,sg,nh,pts,bc,kne,dir,rtck1,rtck2,psr,comp,spk,loc,trg,dfb,dot,ptck1,ptck2,sk1,sk2,ptm,pen,desc,pey,act,ints,iry,fum,frcv,fry,forc,fuml,saf,blk,brcv,fgxp,fkicker,dist,good,punter,pgro,pnet,ptb,pr,pry,pfc,kicker,kgro,knet,ktb,kr,kry,td,td_type,epa
6450,1058314,"(14:30) (No Huddle, Shotgun) 1-J.Hurts pass short left to 11-A.Brown to GB 11 for 11 yards (20-J.Bullard; 25-K.Nixon).",PHI,GB,PASS,38,4,14,30,31,26,3,3,1,10,78,4,11,1,1,1,1,0,,0,,,,00-0036389,1,0,SL,00-0035676,,7,00-0039867,00-0035133,,,,,,,,,,,,,,0,,,,,,,0,,,,0,,,0,,,,0,,,0,,NA
6450,1058315,"(13:52) (No Huddle, Shotgun) 1-J.Hurts left guard to GB 14 for -3 yards (25-K.Nixon, 91-P.Smith).",PHI,GB,RUSH,36,4,13,52,31,26,3,3,1,10,89,5,-3,0,0,1,1,0,00-0036389,0,LG,00-0035133,00-0031935,,0,0,,,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,0,,,0,,,,0,,,0,,NA
6450,1058316,"(13:16) (No Huddle, Shotgun) 1-J.Hurts pass incomplete short left to 83-J.Dotson (25-K.Nixon).",PHI,GB,PASS,6,4,13,16,31,26,3,3,2,13,86,5,0,0,0,1,1,0,,0,,,,00-0036389,0,0,SL,00-0037741,00-0035133,0,,,,,,,,,,,,,,,,0,,,,,,,0,,,,0,,,0,,,,0,,,0,,NA
6450,1058317,(13:10) (Shotgun) 1-J.Hurts pass deep middle intended for 11-A.Brown INTERCEPTED by 23-J.Alexander at GB -4. 23-J.Alexander to GB 13 for 17 yards (6-D.Smith).,PHI,GB,PASS,17,4,13,10,31,26,3,3,3,13,86,5,0,0,0,1,0,0,,0,,,,00-0036389,0,0,DM,00-0035676,00-0034728,14,00-0036912,,,,,,,,,00-0034728,17,,,,,0,,,,,,,0,,,,0,,,0,,,,0,,,0,,NA
6450,1058318,(12:53) (Shotgun) 8-J.Jacobs left tackle pushed ob at GB 45 for 32 yards (17-N.Dean). ** Injury Update: PHI-27-Q.Mitchell has returned to the game.,GB,PHI,RUSH,38,4,12,53,26,31,3,3,1,10,13,1,32,1,1,1,0,0,00-0035700,0,LT,00-0037615,,,0,0,,,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,0,,,0,,,,0,,,0,,NA
6450,1058319,(12:15) (Shotgun) 8-J.Jacobs left tackle to GB 44 for -1 yards (17-N.Dean).,GB,PHI,RUSH,38,4,12,15,26,31,3,3,1,10,45,3,-1,0,0,1,0,0,00-0035700,0,LT,00-0037615,,,0,0,,,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,0,,,0,,,,0,,,0,,NA
6450,1058320,(11:37) (Shotgun) 10-J.Love pass short left to 9-C.Watson to 50 for 6 yards (27-Q.Mitchell).,GB,PHI,PASS,41,4,11,37,26,31,3,3,2,11,44,3,6,0,0,1,0,0,,0,,,,00-0036264,1,0,SL,00-0038124,,4,00-0039888,,,,,,,,,,,,,,,0,,,,,,,0,,,,0,,,0,,,,0,,,0,,NA
6450,1058321,"(10:56) (No Huddle, Shotgun) 10-J.Love pass deep left to 11-J.Reed to PHI 24 for 26 yards (32-R.Blankenship).",GB,PHI,PASS,45,4,10,56,26,31,3,3,3,5,50,3,26,1,1,1,1,0,,0,,,,00-0036264,1,0,DL,00-0039146,,23,00-0037130,,,,,,,,,,,,,,,0,,,,,,,0,,,,0,,,0,,,,0,,,0,,NA
6450,1058322,(10:11) 31-Em.Wilson left guard to PHI 15 for 9 yards (27-Q.Mitchell).,GB,PHI,RUSH,41,4,10,11,26,31,3,3,1,10,76,4,9,1,0,0,0,0,00-0038797,0,LG,00-0039888,,,0,0,,,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,0,,,0,,,,0,,,0,,NA
6450,1058323,(9:30) 10-J.Love pass short right to 31-Em.Wilson to PHI 13 for 2 yards (53-Z.Baun).,GB,PHI,PASS,41,4,9,30,26,31,3,3,2,1,85,5,2,0,1,0,0,0,,0,,,,00-0036264,1,0,SR,00-0038797,,1,00-0036418,,,,,,,,,,,,,,,0,,,,,,,0,,,,0,,,0,,,,0,,,0,,NA
6450,1058324,(8:49) (Shotgun) 8-J.Jacobs right guard to PHI 8 for 5 yards (53-Z.Baun; 32-R.Blankenship).,GB,PHI,RUSH,43,4,8,49,26,31,3,3,1,10,87,5,5,1,0,1,0,0,00-0035700,0,RG,00-0036418,00-0037130,,0,0,,,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,0,,,0,,,,0,,,0,,NA
6450,1058325,(8:06) 10-J.Love pass incomplete short left.,GB,PHI,PASS,5,4,8,6,26,31,3,3,2,5,92,5,0,0,0,0,0,0,,0,,,,00-0036264,0,0,SL,,,8,,,,,,,,,,,,,,,,0,,,,,,,0,,,,0,,,0,,,,0,,,0,,NA
6450,1058326,(8:01) (Shotgun) 10-J.Love pass incomplete short middle to 87-R.Doubs [97-M.Ojomo].,GB,PHI,PASS,5,4,8,1,26,31,3,3,3,5,92,5,0,0,0,1,0,0,,0,,,,00-0036264,0,0,SM,00-0037816,,8,,,,,,,,,,,,,,,,0,,,,,,,0,,,,0,,,0,,,,0,,,0,,NA
6450,1058327,"(7:56) 44-B.Narveson 26 yard field goal is GOOD, Center-42-M.Orzech, Holder-19-D.Whelan.",GB,PHI,FGXP,4,4,7,56,26,31,3,3,4,5,92,5,0,1,0,0,0,3,,0,,,,,0,0,,,,,,,,,,,,,,,,,,,,0,,,,FG,00-0039649,26,1,,,,0,,,0,,,,0,,,0,,NA
6450,1058328,"44-B.Narveson kicks 65 yards from GB 35 to end zone, Touchback to the PHI 30.",PHI,GB,KOFF,0,4,7,52,31,29,3,3,0,0,65,4,0,1,0,0,0,0,,0,,,,,0,0,,,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,0,,,0,00-0039649,65,65,1,,0,0,,NA
6450,1058329,(7:52) (Shotgun) 26-S.Barkley left end to PHI 28 for -2 yards (7-Q.Walker). PHI-11-A.Brown was injured during the play.,PHI,GB,RUSH,43,4,7,52,31,29,3,3,1,10,30,2,-2,0,0,1,0,0,00-0034844,0,LE,00-0037074,,,0,0,,,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,0,,,0,,,,0,,,0,,NA
6450,1058330,"(7:09) (Shotgun) 1-J.Hurts pass incomplete short right [90-L.Van Ness].PENALTY on GB-23-J.Alexander, Defensive Holding, 5 yards, enforced at PHI 28 - No Play.",PHI,GB,NOPL,10,4,7,9,31,29,3,3,2,12,28,2,0,1,1,1,0,0,,0,,,,00-0036389,0,0,,,,0,,,,,GB,00-0034728,Defensive Holding,5,NA,,,,,,,0,,,,,,,0,,,,0,,,0,,,,0,,,0,,NA
6450,1058331,(6:59) (Shotgun) 26-S.Barkley up the middle to PHI 42 for 9 yards (58-I.McDuffie). ** Injury Update: PHI-11-A.Brown has returned to the game.,PHI,GB,RUSH,41,4,6,59,31,29,3,3,1,10,33,2,9,1,0,1,0,0,00-0034844,0,RM,00-0036658,,,0,0,,,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,0,,,0,,,,0,,,0,,NA
6450,1058332,(6:18) (Shotgun) 26-S.Barkley up the middle to PHI 44 for 2 yards (56-E.Cooper; 52-R.Gary).,PHI,GB,RUSH,45,4,6,18,31,29,3,3,2,1,42,3,2,0,1,1,0,0,00-0034844,0,RM,00-0039850,00-0034967,,0,0,,,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,0,,,0,,,,0,,,0,,NA
6450,1058333,Timeout #1 by PHI at 05:33.,NA,NA,NOPL,0,4,5,33,0,0,0,0,0,0,NA,1,0,0,0,0,0,0,,0,,,,,0,0,,,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,0,,,0,,,,0,,,0,,NA
6450,1058334,(5:33) (Shotgun) 1-J.Hurts scrambles right tackle to GB 48 for 8 yards (20-J.Bullard).,PHI,GB,RUSH,41,4,5,33,31,29,2,3,1,10,44,3,8,1,0,1,0,0,00-0036389,0,RT,00-0039867,,,0,0,,,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,0,,,0,,,,0,,,0,,NA
6450,1058335,"(4:52) (Shotgun) 1-J.Hurts pass short right to 14-K.Gainwell ran ob at GB 45 for 3 yards (21-E.Stokes).PENALTY on PHI-65-L.Johnson, Illegal Formation, 5 yards, enforced at GB 48 - No Play.",PHI,GB,NOPL,4,4,4,52,31,29,2,3,2,2,52,3,0,0,0,1,0,0,,0,,,,00-0036389,0,0,,,,0,,,,,PHI,00-0030561,Illegal Formation,-5,NA,,,,,,,0,,,,,,,0,,,,0,,,0,,,,0,,,0,,NA
6450,1058336,"(4:48) (Shotgun) 1-J.Hurts pass incomplete short right to 11-A.Brown (23-J.Alexander).Penalty on PHI-51-C.Jurgens, Ineligible Downfield Pass, declined.",PHI,GB,PASS,5,4,4,48,31,29,2,3,2,7,47,3,0,0,0,1,0,0,,0,,,,00-0036389,0,0,SR,00-0035676,00-0034728,8,,,,,,,,,,,,,,,,0,,,,,,,0,,,,0,,,0,,,,0,,,0,,NA
6450,1058337,"(4:43) (Shotgun) 1-J.Hurts scrambles up the middle to GB 47 for 6 yards (7-Q.Walker, 94-K.Brooks).PENALTY on GB-97-K.Clark, Defensive Holding, 5 yards, enforced at GB 47.",PHI,GB,RUSH,11,4,4,43,31,29,2,3,3,7,47,3,6,1,1,1,0,0,00-0036389,0,RM,00-0037074,00-0038398,,0,0,,,,,,,,,GB,00-0033120,Defensive Holding,5,NA,,,,,,,0,,,,,,,0,,,,0,,,0,,,,0,,,0,,NA
6450,1058338,(4:32) (Shotgun) 26-S.Barkley left tackle to GB 40 for 2 yards (45-Er.Wilson; 58-I.McDuffie).,PHI,GB,RUSH,44,4,4,32,31,29,2,3,1,10,58,3,2,0,0,1,0,0,00-0034844,0,LT,00-0033336,00-0036658,,0,0,,,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,0,,,0,,,,0,,,0,,NA
6450,1058339,"(3:48) (Shotgun) 1-J.Hurts scrambles left end to GB 32 for 8 yards (21-E.Stokes, 7-Q.Walker).",PHI,GB,RUSH,44,4,3,48,31,29,2,3,2,8,60,4,8,1,1,1,0,0,00-0036389,0,LE,00-0036901,00-0037074,,0,0,,,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,0,,,0,,,,0,,,0,,NA
6450,1058340,(3:04) (Shotgun) 26-S.Barkley up the middle to GB 35 for -3 yards (95-D.Wyatt).,PHI,GB,RUSH,41,4,3,4,31,29,2,3,1,10,68,4,-3,0,0,1,0,0,00-0034844,0,RM,00-0037075,,,0,0,,,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,0,,,0,,,,0,,,0,,NA
6450,1058341,(2:23) (Shotgun) 1-J.Hurts pass short left to 6-D.Smith to GB 19 for 16 yards (29-X.McKinney).,PHI,GB,PASS,8,4,2,23,31,29,2,3,2,13,65,4,16,1,1,1,0,0,,0,,,,00-0036389,1,0,SL,00-0036912,,2,00-0036388,,,,,,,,,,,,,,,0,,,,,,,0,,,,0,,,0,,,,0,,,0,,NA
6450,1058342,Timeout #1 by GB at 02:15.,NA,NA,NOPL,0,4,2,15,0,0,0,0,0,0,NA,1,0,0,0,0,0,0,,0,,,,,0,0,,,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,0,,,0,,,,0,,,0,,NA
6450,1058343,(2:15) (Shotgun) 26-S.Barkley up the middle to GB 17 for 2 yards (58-I.McDuffie; 93-T.Slaton).,PHI,GB,RUSH,5,4,2,15,31,29,2,2,1,10,81,5,2,0,0,1,0,0,00-0034844,0,RM,00-0036658,00-0036642,,0,0,,,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,0,,,0,,,,0,,,0,,NA
6450,1058344,Timeout #2 by GB at 02:10.,NA,NA,NOPL,0,4,2,10,0,0,0,0,0,0,NA,1,0,0,0,0,0,0,,0,,,,,0,0,,,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,0,,,0,,,,0,,,0,,NA
6450,1058345,(2:10) (Shotgun) 1-J.Hurts pass short left to 6-D.Smith to GB 6 for 11 yards (20-J.Bullard; 21-E.Stokes).,PHI,GB,PASS,10,4,2,10,31,29,2,1,2,8,83,5,11,1,1,1,0,0,,0,,,,00-0036389,1,0,SL,00-0036912,,5,00-0039867,00-0036901,,,,,,,,,,,,,,0,,,,,,,0,,,,0,,,0,,,,0,,,0,,NA
6450,1058346,(2:00) (Shotgun) 26-S.Barkley up the middle to GB 4 for 2 yards (20-J.Bullard).,PHI,GB,RUSH,3,4,2,0,31,29,2,1,1,6,94,5,2,0,0,1,0,0,00-0034844,0,RM,00-0039867,,,0,0,,,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,0,,,0,,,,0,,,0,,NA
6450,1058347,Timeout #3 by GB at 01:57.,NA,NA,NOPL,0,4,1,57,0,0,0,0,0,0,NA,1,0,0,0,0,0,0,,0,,,,,0,0,,,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,0,,,0,,,,0,,,0,,NA
6450,1058348,(1:57) (Shotgun) 26-S.Barkley right guard to GB 1 for 3 yards (7-Q.Walker; 93-T.Slaton).,PHI,GB,RUSH,45,4,1,57,31,29,2,0,2,4,96,5,3,1,0,1,0,0,00-0034844,0,RG,00-0037074,00-0036642,,0,0,,,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,0,,,0,,,,0,,,0,,NA
6450,1058349,Timeout #2 by PHI at 01:12.,NA,NA,NOPL,0,4,1,12,0,0,0,0,0,0,NA,1,0,0,0,0,0,0,,0,,,,,0,0,,,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,0,,,0,,,,0,,,0,,NA
6450,1058350,"(1:12) 1-J.Hurts FUMBLES (Aborted) at GB 2, recovered by PHI-26-S.Barkley at GB 3.",PHI,GB,RUSH,42,4,1,12,31,29,1,0,3,1,99,5,0,0,0,0,0,0,00-0036389,0,,,,,0,0,,,,,,,,,,,,,,,,00-0036389,00-0034844,0,,0,,,,,,,0,,,,0,,,0,,,,0,,,0,,NA
6450,1058351,Timeout #3 by PHI at 00:30.,NA,NA,NOPL,0,4,0,30,0,0,0,0,0,0,NA,1,0,0,0,0,0,0,,0,,,,,0,0,,,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,0,,,0,,,,0,,,0,,NA
6450,1058352,"(:30) 4-J.Elliott 21 yard field goal is GOOD, Center-49-R.Lovato, Holder-10-B.Mann.Penalty on GB-29-X.McKinney, Defensive Offside, declined.",PHI,GB,FGXP,3,4,0,30,31,29,0,0,4,3,97,5,0,1,0,0,0,3,,0,,,,,0,0,,,,,,,,,,,,,,,,,,,,0,,,,FG,00-0033787,21,1,,,,0,,,0,,,,0,,,0,,NA
6450,1058353,"10-B.Mann kicks 73 yards from PHI 35 to GB -8. 25-K.Nixon to GB 16 for 24 yards (28-W.Shipley, 3-N.Smith).",GB,PHI,KOFF,5,4,0,27,29,34,0,0,0,0,65,4,0,0,0,0,0,0,,0,,,,,0,0,,,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,0,,,0,00-0036313,73,49,0,00-0035133,24,0,,NA
6450,1058354,(:22) (Shotgun) 10-J.Love pass deep left to 11-J.Reed pushed ob at GB 49 for 33 yards (27-Q.Mitchell).,GB,PHI,PASS,7,4,0,22,29,34,0,0,1,10,16,1,33,1,1,1,0,0,,0,,,,00-0036264,1,0,DL,00-0039146,,33,00-0039888,,,,,,,,,,,,,,,0,,,,,,,0,,,,0,,,0,,,,0,,,0,,NA
6450,1058355,"(:15) (No Huddle, Shotgun) 8-J.Jacobs left end ran ob at PHI 47 for 4 yards (53-Z.Baun). GB-10-J.Love was injured during the play. GB-71-J.Myers was injured during the play.",GB,PHI,RUSH,9,4,0,15,29,34,0,0,1,10,49,3,4,0,0,1,1,0,00-0035700,0,LE,00-0036418,,,0,0,,,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,0,,,0,,,,0,,,0,,NA
6450,1058356,Timeout #4 by GB at 00:06.,NA,NA,NOPL,0,4,0,6,0,0,0,0,0,0,NA,1,0,0,0,0,0,0,,0,,,,,0,0,,,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,0,,,0,,,,0,,,0,,NA
6450,1058357,(:06) (Shotgun) 2-M.Willis pass incomplete short left to 87-R.Doubs.,GB,PHI,PASS,3,4,0,6,29,34,0,0,2,6,53,3,0,0,0,1,0,0,,0,,,,00-0038128,0,0,SL,00-0037816,,2,,,,,,,,,,,,,,,,0,,,,,,,0,,,,0,,,0,,,,0,,,0,,NA
6450,1058358,(:03) (Shotgun) 2-M.Willis sacked at GB 49 for -4 yards (53-Z.Baun).,GB,PHI,PASS,0,4,0,3,29,34,0,0,3,6,53,3,-4,0,0,1,0,0,,0,,,,,0,0,,,,,,,00-0036418,,,,,,,,,,,,,0,,,,,,,0,,,,0,,,0,,,,0,,,0,,NA
